ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0008154	actin polymerization or depolymerization	19/1311	197/28832	0.09644670050761421	2.121091738394762	3.4460753181443726	0.0017052264214626831	0.020906479198116376	0.016234209306320798	Cracd/Kirrel1/Svil/Cttn/Vill/F2rl1/Cyrib/Arhgap28/Fhod3/Arhgap40/Eln/Capza2/Lmod3/Cobl/Vil1/Pak3/Cdc42ep1/Mtpn/Prex1	19
GO:0051348	negative regulation of transferase activity	20/1311	212/28832	0.09433962264150944	2.074752097635393	3.427997613512141	0.0017068075640417177	0.020906479198116376	0.016234209306320798	Cln8/Irs2/Wars1/Mstn/Ptpn1/Adar/Rpl11/Paqr3/Gprc5a/Cav1/Bmp2/Ppm1e/Apc/Shb/Prex1/Sfrp1/Thy1/Rgs2/Sfrp2/Pkib	20
GO:0006816	calcium ion transport	36/1311	470/28832	0.07659574468085106	1.6845221286333316	3.265630838211348	0.0017191800677861604	0.02101091881502415	0.01631530830843807	Myb/Cx3cl1/Bdkrb1/Jph2/Hrh1/Grm7/Stc1/Npsr1/Atp2a3/P2rx1/Stc2/Drd1/Slc24a3/Chrna4/Aplnr/Gcg/Casq2/Mcoln2/Grin2b/Cav1/Adora2a/Cdh23/Ms4a2/Tgfb2/Epb41/Cracr2a/Trpc7/Cxcr4/Trpa1/Trpc5/Plpp4/Adcyap1r1/Atp2c1/Thy1/Atp2b2/Gpr39	36
GO:0006835	dicarboxylic acid transport	13/1311	112/28832	0.11607142857142858	2.552686062983546	3.5933501784704567	0.001744685104257178	0.02120831570378444	0.016468590091476883	Slc1a2/Cln8/Prkg1/Slc25a18/Grm7/Dpysl2/Slc1a1/Trh/Grin2b/Adora2a/Slc19a1/Slc25a21/Avpr1a	13
GO:0007628	adult walking behavior	8/1311	50/28832	0.16	3.5187795575896264	3.890574817313759	0.0017508604031496948	0.02120831570378444	0.016468590091476883	Cln8/Chat/Drd1/Abl2/Dmrt3/Trh/Atg7/Scn1a	8
GO:0021696	cerebellar cortex morphogenesis	8/1311	50/28832	0.16	3.5187795575896264	3.890574817313759	0.0017508604031496948	0.02120831570378444	0.016468590091476883	Dll1/Gli2/Zfp365/Lhx5/Mtpn/Ttc21b/Atp2b2/Pantr2	8
GO:0048483	autonomic nervous system development	8/1311	50/28832	0.16	3.5187795575896264	3.890574817313759	0.0017508604031496948	0.02120831570378444	0.016468590091476883	Nrp2/Ackr3/Phox2b/Ret/Ascl1/Prlh/Hlx/Gdnf	8
GO:0051149	positive regulation of muscle cell differentiation	11/1311	86/28832	0.12790697674418605	2.812977844003335	3.6749556765406095	0.0017669055656144	0.021355321028653687	0.016582742034061557	Ep300/Lamc1/Myf5/Ccn4/Lama1/Hopx/Lmod3/Pin1/Olfm2/Cyp26b1/Tmsb4x	11
GO:0048144	fibroblast proliferation	16/1311	154/28832	0.1038961038961039	2.2849217906426147	3.4894880726322706	0.0017933909957371028	0.021627582802895787	0.016794157575974262	Myc/Cdk6/Myb/Zfp469/Dicer1/Fbln1/Cav1/Pmaip1/Tgif1/Dhx9/Cks2/Sfrp1/Rnaseh2b/Esr1/Wnt5a/Ptprz1	16
GO:0032092	positive regulation of protein binding	10/1311	74/28832	0.13513513513513514	2.971942193910157	3.707061522631324	0.0018568939454703668	0.022294970602427723	0.017312394679573344	Ep300/Blk/Abl2/Gcg/Rpl11/Epb41/Pin1/Tert/Bmp2/Wnt5a	10
