Distance from Center (cmd=annotatePeaks.pl tss mm10 -size 1000000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs/tagdirs.25x50kb.PC1.bedGraph - Tags
-56000	0.589247234653382	2.46472810943173e-05	2.37603014438909e-05	0.571361289369248	2.41052942666554e-05	2.32790466942498e-05
-55000	0.590428206535506	2.33028371189732e-05	2.21218652368487e-05	0.572361563792958	2.2516275436967e-05	2.15160010132568e-05
-54000	0.591355800895043	2.38386599679136e-05	2.29110656083762e-05	0.57304601874525	2.29784471839905e-05	2.2293992231698e-05
-53000	0.592121991893946	2.32714261589125e-05	2.25052351600101e-05	0.573616756733936	2.2646985561091e-05	2.20762475724056e-05
-52000	0.593433990542937	2.3709617495567e-05	2.2397618846576e-05	0.574814763995609	2.29686734780039e-05	2.17706662163303e-05
-51000	0.594595963860508	2.22338301106138e-05	2.10718567930424e-05	0.57586502575361	2.1535041796842e-05	2.04847800388415e-05
-50000	0.596200582622646	2.58688254665203e-05	2.42642067043823e-05	0.577164316473866	2.50552858228489e-05	2.37559951025923e-05
-49000	0.596630710124124	2.35476230684793e-05	2.31174955670016e-05	0.577636768555265	2.27121084184751e-05	2.22396563370767e-05
-48000	0.597761124715022	2.55533226378452e-05	2.44229080469476e-05	0.578817444904163	2.44814447352866e-05	2.33007683863885e-05
-47000	0.599294604407667	2.57362365954573e-05	2.42027569028118e-05	0.58028356413071	2.48408131385629e-05	2.33746939120156e-05
-46000	0.601418918348391	2.27345689436799e-05	2.06102550029553e-05	0.582462509499282	2.19091024233725e-05	1.97301570548003e-05
-45000	0.602698239466351	2.48211601790087e-05	2.35418390610487e-05	0.583685721523263	2.4064489571899e-05	2.28412775479186e-05
-44000	0.604872118551043	2.31235539981424e-05	2.0949674913451e-05	0.585835662416617	2.21989782994173e-05	2.00490374060626e-05
-43000	0.606817487123195	2.69041416870725e-05	2.49587731149203e-05	0.587763320104703	2.61520307354556e-05	2.42243730473697e-05
-42000	0.608694925272313	2.67699062737483e-05	2.48924681246307e-05	0.589451384784261	2.58801612767034e-05	2.4192096597146e-05
-41000	0.610938550198429	2.67128261420247e-05	2.44692012159081e-05	0.591677066621633	2.60513594528414e-05	2.38256776154691e-05
-40000	0.613711432913958	2.77917124039517e-05	2.50188296884235e-05	0.59417746770244	2.67019547411973e-05	2.42015536603901e-05
-39000	0.615887254074137	2.75301654986068e-05	2.53543443384277e-05	0.59639643671367	2.69061259815925e-05	2.46871569703622e-05
-38000	0.618687558051169	2.49655281600947e-05	2.21652241830617e-05	0.599036350586845	2.41359241746179e-05	2.14960103014439e-05
-37000	0.621940238959723	2.9244026006924e-05	2.59913450983703e-05	0.602210293000084	2.84731909144642e-05	2.52992485012244e-05
-36000	0.624855442033269	2.76521362830364e-05	2.47369332094908e-05	0.605097673731318	2.68126108249599e-05	2.39252300937263e-05
-35000	0.628052224943004	2.5931795153255e-05	2.27350122435194e-05	0.608266655408258	2.5320949083847e-05	2.21519674069071e-05
-34000	0.631200350417968	2.62757958287595e-05	2.31276703537955e-05	0.611439795659883	2.55212783922993e-05	2.23481381406738e-05
-33000	0.633974626361564	2.5959617495567e-05	2.31853415519716e-05	0.61409887697374	2.5094802837119e-05	2.24357215232626e-05
-32000	0.636446170733767	2.8319576965296e-05	2.5848032593093e-05	0.616696191843283	2.76328632947733e-05	2.50355484252301e-05
-31000	0.639673372456303	2.78744828168539e-05	2.46472810943173e-05	0.619863104787638	2.72722072110107e-05	2.41052942666554e-05
-30000	0.642975407413662	2.6604872076332e-05	2.33028371189732e-05	0.622935088237778	2.55882588871063e-05	2.2516275436967e-05
-29000	0.646048129696867	2.69113822511188e-05	2.38386599679136e-05	0.62589842100819	2.59417799544035e-05	2.29784471839905e-05
-28000	0.649563814067382	2.67871105294266e-05	2.32714261589125e-05	0.629245714768218	2.5994279321118e-05	2.2646985561091e-05
-27000	0.652899793126742	2.70455965549269e-05	2.3709617495567e-05	0.632409271299502	2.61322300092882e-05	2.29686734780039e-05
-26000	0.65724972557629	2.65837625601621e-05	2.22338301106138e-05	0.636909482394663	2.60352528920037e-05	2.1535041796842e-05
-25000	0.661170058262265	2.97891581524951e-05	2.58688254665203e-05	0.640524001519885	2.86698049480706e-05	2.50552858228489e-05
-24000	0.663872688507979	2.62502533141941e-05	2.35476230684793e-05	0.643136620788652	2.53247276872413e-05	2.27121084184751e-05
-23000	0.667147112218188	2.88277463480537e-05	2.55533226378452e-05	0.646385290889133	2.7730114835768e-05	2.44814447352866e-05
-22000	0.670506206197754	2.90953305750232e-05	2.57362365954573e-05	0.649551359452841	2.80068817022714e-05	2.48408131385629e-05
-21000	0.674660242337246	2.68886050831716e-05	2.27345689436799e-05	0.65376218019083	2.6119923161361e-05	2.19091024233725e-05
-20000	0.677729650426412	2.78905682681752e-05	2.48211601790087e-05	0.656862154859411	2.71644642404797e-05	2.4064489571899e-05
-19000	0.680597462636156	2.59913662078865e-05	2.31235539981424e-05	0.65967366798953	2.50104914295364e-05	2.21989782994173e-05
-18000	0.684108608460694	3.04152875116103e-05	2.69041416870725e-05	0.663102571139069	2.95809338849954e-05	2.61520307354556e-05
-17000	0.686819956936587	2.94812547496411e-05	2.67699062737483e-05	0.665770370683104	2.8547960820738e-05	2.58801612767034e-05
-16000	0.689599848011484	2.94927172169214e-05	2.67128261420247e-05	0.668343008528245	2.86239972979819e-05	2.60513594528414e-05
-15000	0.692243244954826	3.04351093472937e-05	2.77917124039517e-05	0.671200118213291	2.95590644262434e-05	2.67019547411973e-05
-14000	0.694895022376087	3.01819429198682e-05	2.75301654986068e-05	0.673954171240395	2.96601790086971e-05	2.69061259815925e-05
-13000	0.697088849953559	2.71593557375665e-05	2.49655281600947e-05	0.675955627797011	2.61373807312337e-05	2.41359241746179e-05
-12000	0.699036287258296	3.11914633116609e-05	2.9244026006924e-05	0.677849826901967	3.03673900194208e-05	2.84731909144642e-05
-11000	0.70155296377607	3.01688128008106e-05	2.76521362830364e-05	0.680261293591151	2.92240775141433e-05	2.68126108249599e-05
-10000	0.703573228911593	2.79520602887781e-05	2.5931795153255e-05	0.682076247572406	2.71359030651017e-05	2.5320949083847e-05
-9000	0.705198471671029	2.79010385881955e-05	2.62757958287595e-05	0.683565228404965	2.70102592248586e-05	2.55212783922993e-05
-8000	0.70683471248839	2.75958583129275e-05	2.5959617495567e-05	0.685260533648569	2.67901080807229e-05	2.5094802837119e-05
-7000	0.708052984885586	2.95378493624925e-05	2.8319576965296e-05	0.686377015958794	2.87493456049988e-05	2.76328632947733e-05
-6000	0.709588807734527	2.94103056657942e-05	2.78744828168539e-05	0.687830954994512	2.8726146246728e-05	2.72722072110107e-05
-5000	0.710817550451744	2.78336147935489e-05	2.6604872076332e-05	0.688975449632694	2.67327535252892e-05	2.55882588871063e-05
-4000	0.712336802330491	2.84306341298657e-05	2.69113822511188e-05	0.690491746179178	2.74580765008865e-05	2.59417799544035e-05
-3000	0.713548805201385	2.79991134003209e-05	2.67871105294266e-05	0.691645782318669	2.71483154606096e-05	2.5994279321118e-05
-2000	0.71418639702778	2.76831883813223e-05	2.70455965549269e-05	0.692270919530524	2.67573672211433e-05	2.61322300092882e-05
-1000	0.715163809845478	2.75611753778604e-05	2.65837625601621e-05	0.693081609389513	2.68459427509921e-05	2.60352528920037e-05
0	0.715810774297053	3.04361226040699e-05	2.97891581524951e-05	0.693777632356666	2.93658279152241e-05	2.86698049480706e-05
1000	0.716337140082749	2.67766190998903e-05	2.62502533141941e-05	0.694222705395592	2.57698007261674e-05	2.53247276872413e-05
2000	0.71691953052436	2.94101367896648e-05	2.88277463480537e-05	0.694683462805032	2.81908722452081e-05	2.7730114835768e-05
3000	0.717349911340032	2.95257113906949e-05	2.90953305750232e-05	0.695087773368234	2.84111922654732e-05	2.80068817022714e-05
4000	0.718175673393566	2.77143671367051e-05	2.68886050831716e-05	0.695936418137296	2.6968567930423e-05	2.6119923161361e-05
5000	0.718487862028202	2.82027569028118e-05	2.78905682681752e-05	0.696309845478342	2.7537891581525e-05	2.71644642404797e-05
6000	0.717778160094571	2.52816642742548e-05	2.59913662078865e-05	0.69547618846576	2.41768344169552e-05	2.50104914295364e-05
7000	0.717704107911847	3.03412353288863e-05	3.04152875116103e-05	0.695476061808663	2.95808072278984e-05	2.95809338849954e-05
8000	0.717328084100312	2.91052309381069e-05	2.94812547496411e-05	0.695117242252808	2.81891412648822e-05	2.8547960820738e-05
9000	0.716333319260323	2.84979523769315e-05	2.94927172169214e-05	0.693941167778435	2.74479228236089e-05	2.86239972979819e-05
10000	0.715699717132483	2.98015072194545e-05	3.04351093472937e-05	0.693317677108841	2.89355737566495e-05	2.95590644262434e-05
11000	0.71512693152073	2.96091573081145e-05	3.01819429198682e-05	0.692682322891159	2.90248247910158e-05	2.96601790086971e-05
12000	0.713702503588618	2.57349278054547e-05	2.71593557375665e-05	0.691184623828422	2.46396816684961e-05	2.61373807312337e-05
13000	0.712303575952039	2.97925356750823e-05	3.11914633116609e-05	0.689875010554758	2.90577767457571e-05	3.03673900194208e-05
14000	0.711610107236342	2.94753440851135e-05	3.01688128008106e-05	0.689055243603817	2.84043105632019e-05	2.92240775141433e-05
15000	0.710355273157139	2.66972262095753e-05	2.79520602887781e-05	0.68764842100819	2.57290804694756e-05	2.71359030651017e-05
16000	0.708802773790425	2.63485392214811e-05	2.79010385881955e-05	0.686014692223254	2.53765304399222e-05	2.70102592248586e-05
17000	0.707463163894284	2.62562484167862e-05	2.75958583129275e-05	0.684603647724394	2.53790635818627e-05	2.67901080807229e-05
18000	0.705708984210082	2.77836696782909e-05	2.95378493624925e-05	0.682733281263193	2.6878979143798e-05	2.87493456049988e-05
19000	0.703785949506037	2.74872709617496e-05	2.94103056657942e-05	0.680833699231614	2.68265642151481e-05	2.8726146246728e-05
20000	0.701853795491007	2.59014607785189e-05	2.78336147935489e-05	0.678780482141349	2.46795364350249e-05	2.67327535252892e-05
21000	0.69984220636663	2.64190450054885e-05	2.84306341298657e-05	0.677055201384784	2.57327957443216e-05	2.74580765008865e-05
22000	0.697435995946973	2.55929029806637e-05	2.79991134003209e-05	0.674699970446677	2.47930845225027e-05	2.71483154606096e-05
23000	0.694860550536182	2.51077429705311e-05	2.76831883813223e-05	0.672157287004982	2.42146837794478e-05	2.67573672211433e-05
