Distance from Center (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27me3.bed mm10 -size 500000 -hist 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph)	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph - Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph Coverage	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph + Tags	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph - Tags
-107000	-0.708226579796319	-0.000142642482130432	-0.000142898159276362	-0.855615535454488	-0.000172733126699981	-0.000172498766525397
-106000	-0.708104560693276	-0.000140483838319944	-0.000140605857422987	-0.855475994686571	-0.000170484660636346	-0.000170624201404263
-105000	-0.708138844961731	-0.000145546966917579	-0.000145512682649124	-0.85552103232336	-0.000174392244923778	-0.000174347207286989
-104000	-0.707889303561263	-0.000138765956100955	-0.000139015497501423	-0.855192169017648	-0.00016759371244228	-0.000167922575747992
-103000	-0.707680941236005	-0.000140241697767095	-0.000140450060092353	-0.855172559934215	-0.00016996881523183	-0.000169988424315263
-102000	-0.707742931241698	-0.000142704472136124	-0.000142642482130432	-0.855161174014802	-0.000172721740780568	-0.000172733126699981
-101000	-0.707663988867101	-0.000140404895945348	-0.000140483838319944	-0.855065089505978	-0.000170388576127522	-0.000170484660636346
-100000	-0.707748307925865	-0.000145631285976343	-0.000145546966917579	-0.854946359668543	-0.000174273515086344	-0.000174392244923778
-99000	-0.707339553418939	-0.000138357201594029	-0.000138765956100955	-0.854728066291353	-0.000167375419065089	-0.00016759371244228
-98000	-0.707026693655513	-0.000139928838003669	-0.000140241697767095	-0.854606489974065	-0.000169847238914542	-0.00016996881523183
-97000	-0.707048200392182	-0.000142725978872794	-0.000142704472136124	-0.854607502055791	-0.000172722752862293	-0.000172721740780568
-96000	-0.707012777531786	-0.000140369473084951	-0.000140404895945348	-0.854510089189702	-0.000170291163261434	-0.000170388576127522
-95000	-0.706817509013853	-0.00014543601745841	-0.000145631285976343	-0.85467872730723	-0.000174442153203871	-0.000174273515086344
-94000	-0.706132962236701	-0.000137672654816876	-0.000138357201594029	-0.854511670567398	-0.000167208362325258	-0.000167375419065089
-93000	-0.705622303751028	-0.000139418179517996	-0.000139928838003669	-0.854176924536656	-0.0001695124928838	-0.000169847238914542
-92000	-0.705594218483143	-0.000142697893604909	-0.000142725978872794	-0.854166613954077	-0.000172712442279715	-0.000172722752862293
-91000	-0.705231703460054	-0.000140006958061864	-0.000140369473084951	-0.85388791194889	-0.000170012461256246	-0.000170291163261434
-90000	-0.704960908343349	-0.000145165222341704	-0.00014543601745841	-0.854071098741223	-0.000174625339996205	-0.000174442153203871
-89000	-0.704755265987729	-0.000137467012461256	-0.000137672654816876	-0.853637674742235	-0.00016677493832627	-0.000167208362325258
-88000	-0.704452084255804	-0.000139114997786071	-0.000139418179517996	-0.853663862356885	-0.00016953868049845	-0.0001695124928838
-87000	-0.704554177999874	-0.000142799987348979	-0.000142697893604909	-0.853999430704029	-0.000173048010626859	-0.000172712442279715
-86000	-0.703806565880195	-0.000139259345942185	-0.000140006958061864	-0.853643241191726	-0.000169656271743943	-0.000170012461256246
-85000	-0.703700993105193	-0.000145059649566703	-0.000145165222341704	-0.853540894427225	-0.000174522993231704	-0.000174625339996205
-84000	-0.703505977607692	-0.000137271996963755	-0.000137467012461256	-0.853284268454678	-0.000166518312353722	-0.00016677493832627
-83000	-0.703293060914669	-0.000138902081093049	-0.000139114997786071	-0.853162122841419	-0.000169416534885192	-0.00016953868049845
-82000	-0.702911253083687	-0.000142418179517996	-0.000142799987348979	-0.853061610475046	-0.000172947498260484	-0.000173048010626859
-81000	-0.702525333670694	-0.000138873426529192	-0.000139259345942185	-0.853053197545702	-0.000169647858814599	-0.000169656271743943
-80000	-0.702139034727054	-0.000144673350623063	-0.000145059649566703	-0.852840154342463	-0.000174309950028465	-0.000174522993231704
-79000	-0.701993358213676	-0.000137126320450376	-0.000137271996963755	-0.852547156682902	-0.000166225314694161	-0.000166518312353722
-78000	-0.702026061104434	-0.000138934783983807	-0.000138902081093049	-0.8527252198115	-0.00016959459801379	-0.000169416534885192
-77000	-0.701965905496869	-0.000142358023910431	-0.000142418179517996	-0.852742045670188	-0.000172964324119173	-0.000172947498260484
-76000	-0.702019798848757	-0.00013892731988108	-0.000138873426529192	-0.852629198557784	-0.000169535011702195	-0.000169647858814599
-75000	-0.701956923271554	-0.00014461047504586	-0.000144673350623063	-0.852687076981466	-0.000174367828452148	-0.000174309950028465
-74000	-0.701562654184325	-0.000136732051363147	-0.000137126320450376	-0.852649756467835	-0.000166187994180531	-0.000166225314694161
-73000	-0.702086406477323	-0.000139458536276804	-0.000138934783983807	-0.852844898475552	-0.000169789740021506	-0.00016959459801379
-72000	-0.701905370358656	-0.000142176987791764	-0.000142358023910431	-0.852782212663673	-0.000172901638307294	-0.000172964324119173
-71000	-0.701662027958758	-0.000138683977481182	-0.00013892731988108	-0.852612499209311	-0.000169365298247833	-0.000169535011702195
-70000	-0.701497121892593	-0.000144445568979695	-0.00014461047504586	-0.852422923651085	-0.000174178252893921	-0.000174367828452148
-69000	-0.701354165348852	-0.000136589094819407	-0.000136732051363147	-0.852470871022835	-0.000166235941552281	-0.000166187994180531
-68000	-0.701186918843697	-0.000139291289771649	-0.000139458536276804	-0.852128091593396	-0.000169446960592068	-0.000169789740021506
-67000	-0.700920488329433	-0.0001419105572775	-0.000142176987791764	-0.852286608893668	-0.000173060155607565	-0.000172901638307294
-66000	-0.700860269466759	-0.000138623758618508	-0.000138683977481182	-0.852568916440003	-0.000169647605794168	-0.000169365298247833
