stripe_id	direction	direction_confidence	significant_FDR05	stripe_logFC	stripe_FDR	anchor_type	symbol	dist_to_tss	gene_pool	log2FoldChange	padj	baseMean	is_deg
stripe_0087	unchanged	low	FALSE	-0.0183819751242246	0.49856832785335	Active_Promoter	Cnot11	0	anchor	-0.110007736491296	0.648708462591911	218.563486435249	FALSE
stripe_0089	unchanged	low	FALSE	-0.0176543636717348	0.655001213620955	Active_Promoter	Il1r2	0	anchor	-0.447247028000527	0.467537113594942	14.5760672317577	FALSE
stripe_0092	lost	low	FALSE	0.00259770728459969	0.947926559154698	Active_Promoter	AI597479	0	anchor	0.013415539423341	0.970994107345373	160.740642087654	FALSE
stripe_0094	gained	low	FALSE	-0.0356274192456498	0.22886399010785	Active_Promoter	Nck2	0	anchor	-0.45875307439496	4.41418826450284e-11	966.662124566025	TRUE
stripe_0103	unchanged	low	FALSE	-0.0368305399863712	0.257523754508127	Other	9330175M20Rik	0	anchor	-0.786277056671365	7.38249435414487e-07	86.0138743187676	TRUE
stripe_0104	unchanged	high	TRUE	-0.0819214804925494	0.0313594341894546	Active_Promoter	Nabp1	0	anchor	-0.748615424886668	0.000122054514142839	66.9585850916689	TRUE
stripe_0105	unchanged	high	TRUE	-0.12653426345657	0.00120371221659521	Active_Promoter	Nabp1	0	anchor	-0.748615424886668	0.000122054514142839	66.9585850916689	TRUE
stripe_0109	unchanged	high	TRUE	-0.168637263873199	4.49483246623115e-05	Active_Promoter	Nemp2	0	anchor	-0.268958859418474	0.0822172708409232	209.790471563045	FALSE
stripe_0112	lost	low	TRUE	0.076158250516289	0.0308096297084057	Other	1700019D03Rik	0	anchor	0.287192756220148	0.181768885472698	129.856104007827	FALSE
stripe_0116	gained	high	FALSE	0.0647141833991278	0.0561689744079567	Active_Promoter	Hecw2	0	anchor	0.162027889665244	0.315488397710366	4163.00000349205	FALSE
stripe_0120	lost	high	FALSE	-0.0865228940719749	0.0882930787203805	Active_Promoter	Mars2	0	anchor	0.105770398577362	0.576095705426009	174.864354417858	FALSE
stripe_0124	gained	low	FALSE	-0.0102184258779	0.785066122906223	Other	Mpp4	0	anchor	0.666037492436162	7.08607682297848e-05	269.685818062432	TRUE
stripe_0125	unchanged	low	FALSE	-0.0167325149882831	0.638616130489429	Other	Mpp4	0	anchor	0.666037492436162	7.08607682297848e-05	269.685818062432	TRUE
stripe_0128	unchanged	low	FALSE	-0.0204710736356823	0.627069706069025	Active_Promoter	Raph1	0	anchor	0.0626076850998928	0.761892820621385	1046.80331171437	FALSE
stripe_0138	unchanged	high	TRUE	-0.0657352983953415	0.0272891541238354	Other	4933402D24Rik	0	anchor	0.279616280360023	0.61115080222944	17.3101657136478	FALSE
stripe_0140	gained	low	FALSE	-0.0568832876288569	0.060090424995867	Active_Promoter	Klf7	0	anchor	-0.0596462383295924	0.799061467286235	2648.31914157127	FALSE
stripe_0146	gained	low	FALSE	-0.0522943717795689	0.157022036729922	Active_Promoter	Creb1	0	anchor	-0.0153598104224693	0.948279581559814	1133.70792918616	FALSE
