Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
clust4	GO:2001026	regulation of endothelial cell chemotaxis	9/1638	15/11489	0.6	4.20842490842491	5.07012992687323	5.28243495636715e-05	0.0029989509549056	0.00267268411645707	Snai2/Shh/Fgf1/Smoc2/Fgf4/Thbs1/Fgf18/Tmsb4x/Vegfa	9
clust4	GO:0055123	digestive system development	29/1638	97/11489	0.298969072164948	2.09698148357942	4.42409229504994	5.37294420973817e-05	0.0029989509549056	0.00267268411645707	Mir203/Sox9/Fat4/Sox11/Shh/Gata5/Igf1/Ctnnb1/Hoxa13/Dicer1/Wnt5a/Foxp4/Hlx/Pitx2/Shox2/Alx4/Hoxd13/Cdkn1c/Col3a1/Hoxa5/Oxtr/Sfrp2/Tgfb2/Nkx3-2/Hes1/Smad2/Cela1/Foxf2/Nphp3	29
clust4	GO:1901890	positive regulation of cell junction assembly	26/1638	83/11489	0.313253012048193	2.19716963090457	4.46341282080251	5.38511316979953e-05	0.0029989509549056	0.00267268411645707	Adgrb3/Slitrk3/Clstn3/Lrrtm3/Slitrk2/Adgrl3/Ntrk2/Iqsec2/Abl1/Asic2/Clstn2/Bdnf/Lrrn3/Lrrtm2/Slitrk1/Gsk3b/Oxtr/Slitrk6/Nrp1/Wnt7a/St8sia2/Syndig1/Vegfa/Adnp/Cav1/Cldn1	26
clust4	GO:0045109	intermediate filament organization	12/1638	25/11489	0.48	3.36673992673993	4.83049298364558	5.7883698180931e-05	0.00318365466786794	0.00283729323721564	Krt74/Krt72/Krt84/Krt82/Shh/Nefl/Krt78/Krt81/Krt86/Krt83/Krt33a/Nefm	12
clust4	GO:0045766	positive regulation of angiogenesis	27/1638	88/11489	0.306818181818182	2.15203546453546	4.4235884412046	5.84819949309074e-05	0.00318365466786794	0.00283729323721564	Foxc2/Vegfc/Shh/Adam12/Fgf1/Wnt5a/Akt3/Plcg1/Abl1/Smoc2/Thbs1/Fgf18/F3/Bmper/Dll1/Nrp1/Sfrp2/Tert/Rapgef3/Rhob/Brca1/Wnk1/Sphk1/Vegfa/Cela1/Tjp1/Cx3cr1	27
clust4	GO:0061326	renal tubule development	25/1638	79/11489	0.316455696202532	2.21963339051947	4.43546372557159	6.17521986140516e-05	0.00332432669205644	0.00296266103760046	Hs3st3b1/Sox9/Fat4/Myc/Pbx1/Hoxd11/Irx2/Shh/Fgf1/Ctnnb1/Aqp11/Cd24a/Irx1/Jag1/Hey1/Pou3f3/Hs3st3a1/Lgr5/Dll1/Pax2/Gdnf/Hes1/Lif/Tmem59l/Vegfa	25
clust4	GO:0072080	nephron tubule development	24/1638	75/11489	0.32	2.24449328449328	4.40903206866607	7.05428128154792e-05	0.00375582338561535	0.00334721362832962	Hs3st3b1/Sox9/Fat4/Myc/Pbx1/Hoxd11/Irx2/Shh/Fgf1/Ctnnb1/Aqp11/Cd24a/Irx1/Jag1/Hey1/Pou3f3/Hs3st3a1/Dll1/Pax2/Gdnf/Hes1/Lif/Tmem59l/Vegfa	24
clust4	GO:0035116	embryonic hindlimb morphogenesis	11/1638	22/11489	0.5	3.50702075702076	4.7993604303062	7.39599574498081e-05	0.00389495645482957	0.00347120990227818	Shh/Ctnnb1/Osr2/Dicer1/Msx2/Fgf4/Wnt3/Pitx2/Alx4/Gnas/Wnt7a	11
clust4	GO:0003197	endocardial cushion development	14/1638	33/11489	0.424242424242424	2.97565397565398	4.63436625108503	7.71711767873959e-05	0.00402036937134337	0.00358297868909902	Sox9/Snai2/Tbx2/Gata5/Msx2/Jag1/Hey1/Bmpr2/Snai1/Thbs1/Tgfbr1/Tgfb2/Cplane2/Smad2	14
clust4	GO:0021545	cranial nerve development	15/1638	37/11489	0.405405405405405	2.84353034353034	4.57983134600727	8.08639694364205e-05	0.00416793544595167	0.00371449051095405	Neurog1/Hoxd3/Ctnnb1/Slc24a4/Drgx/Plxna4/Ackr3/Nrp2/Pou4f1/Hoxa3/Slitrk6/Nrp1/Pax2/Mafb/Hes1	15
clust4	GO:0003158	endothelium development	26/1638	85/11489	0.305882352941176	2.14547152194211	4.32219301989946	8.43229474055176e-05	0.00425567375187222	0.00379268344580519	Foxc2/Pde2a/Foxj2/Prox1/Fgf1/Ctnnb1/Hoxa13/Gja1/S1pr1/Dicer1/Rapgef1/Jag1/Zeb1/Hey1/Bmpr2/Pdcd10/Tgfbr1/Dll1/Nrg1/Rapgef3/Rhob/Vegfa/Tjp1/Gja4/Cldn1/Stc1	26
clust4	GO:0048565	digestive tract development	26/1638	85/11489	0.305882352941176	2.14547152194211	4.32219301989946	8.43229474055176e-05	0.00425567375187222	0.00379268344580519	Mir203/Sox9/Fat4/Sox11/Shh/Gata5/Ctnnb1/Hoxa13/Dicer1/Wnt5a/Foxp4/Hlx/Pitx2/Shox2/Alx4/Hoxd13/Col3a1/Hoxa5/Oxtr/Sfrp2/Tgfb2/Nkx3-2/Hes1/Smad2/Foxf2/Nphp3	26
clust4	GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	20/1638	58/11489	0.344827586206897	2.4186350048419	4.41653380440261	8.68016858680699e-05	0.00430402395291701	0.00383577345171161	Snai2/Cttn/Igf1/Ddx3x/Unc5b/Tnfaip3/Tnfrsf23/Tgfbr1/Faiml/Gsk3b/Nrg1/Nrp1/Sfrp2/Tert/Gdnf/Brca1/Fgb/Vegfa/Htt/Scg2	20
clust4	GO:0008544	epidermis development	51/1638	212/11489	0.240566037735849	1.68734017554772	4.11890592019326	8.70576568391883e-05	0.00430402395291701	0.00383577345171161	Inhba/Sox9/Krt74/Krt72/Krt84/Krt82/Shh/Ncoa3/Ctnnb1/Ntf3/Dicer1/Wnt5a/Msx2/Kazn/Jag1/Hey1/Lamc1/Snai1/Dlx3/Cldn13/Foxc1/Barx2/Dbi/Fgf20/Krt78/Alx4/Krt81/Krt86/Pou3f1/Svep1/Krt83/Col6a1/Mycn/Myo7a/Hoxa7/Cyp26b1/Lgr5/Apc/Ercc3/Dll1/Eda/Slitrk6/Mafb/Gnas/Tgfb2/Hes1/Fosl2/Pls1/Pou2f3/Cdh23/Cldn1	51
clust4	GO:0035767	endothelial cell chemotaxis	10/1638	19/11489	0.526315789473684	3.69160079686395	4.78789637508997	9.09741748744111e-05	0.00441076617180853	0.00393090279436393	Snai2/Shh/Fgf1/Smoc2/Fgf4/Thbs1/Fgf18/Tmsb4x/Nrp1/Vegfa	10
clust4	GO:1901342	regulation of vasculature development	43/1638	170/11489	0.252941176470588	1.77413991237521	4.14647348253983	9.10374854862442e-05	0.00441076617180853	0.00393090279436393	Adgrb3/Foxc2/Foxj2/Vegfc/Shh/Adam12/Fgf1/Ctnnb1/Adamts1/Tcf4/Wnt5a/Akt3/Plcg1/Abl1/Smoc2/Foxc1/Rhoj/Pdcd10/Hhip/Thbs1/Tgfbr1/Tafa5/Fgf18/E2f2/Hoxa5/F3/Bmper/Dll1/Nrp1/Sfrp2/Tert/Tgfb2/Rapgef3/Rhob/Brca1/Wnk1/Lif/Sphk1/Vegfa/Cela1/Tjp1/Htatip2/Cx3cr1	43
clust4	GO:0045765	regulation of angiogenesis	42/1638	165/11489	0.254545454545455	1.78539238539239	4.14350369752853	9.37909516064669e-05	0.00449917980726071	0.00400969758717798	Adgrb3/Foxc2/Foxj2/Vegfc/Shh/Adam12/Fgf1/Ctnnb1/Adamts1/Tcf4/Wnt5a/Akt3/Plcg1/Abl1/Smoc2/Foxc1/Rhoj/Pdcd10/Hhip/Thbs1/Tafa5/Fgf18/E2f2/Hoxa5/F3/Bmper/Dll1/Nrp1/Sfrp2/Tert/Tgfb2/Rapgef3/Rhob/Brca1/Wnk1/Lif/Sphk1/Vegfa/Cela1/Tjp1/Htatip2/Cx3cr1	42
clust4	GO:0048738	cardiac muscle tissue development	45/1638	181/11489	0.248618784530387	1.74382247586667	4.11296190793159	9.80714939880654e-05	0.0046583959644331	0.00415159203652264	Foxc2/Prox1/Tbx2/Gata5/Igf1/Fgf1/Ctnnb1/Fadd/Gja1/Sik1/S1pr1/Large1/Dicer1/Rara/Fes/Tpm1/Zfpm2/Hey1/Jarid2/Vgll4/Abl1/Fhod3/Foxc1/Fdps/Trip10/Xirp1/Sox6/Pitx2/Shox2/Fgf20/Tgfbr1/Prkg1/Pou4f1/Pln/Rgs2/Ccn4/Gsk3b/Apc/Dll1/Nrg1/Tgfb2/Ryr2/Efnb2/Vegfa/Tnni1	45
clust4	GO:1902692	regulation of neuroblast proliferation	13/1638	30/11489	0.433333333333333	3.03941798941799	4.56071061216468	0.000106913374258543	0.00502908056585087	0.00448194850494167	Foxg1/Prox1/Vegfc/Shh/Sox2/Ctnnb1/Mapk8/Cd24a/Bdnf/Lhx5/Kifap3/Vegfa/Cx3cr1	13
clust4	GO:0060349	bone morphogenesis	24/1638	77/11489	0.311688311688312	2.18619475762333	4.25852777413573	0.00011251306222742	0.00524159410088319	0.00467134191555545	Neurog1/Sox9/Hoxd11/Dhrs3/Serpinh1/Hottip/Osr2/Rara/Msx2/Bmpr2/Foxc1/Fgf4/Shox2/Inppl1/Thbs1/Thbs3/Fgf18/Col3a1/Cyp26b1/Csgalnact1/Gnas/Matn1/Fosl2/Stc1	24
clust4	GO:0001503	ossification	68/1638	308/11489	0.220779220779221	1.54855461998319	3.97918301556921	0.000114956903559244	0.00530443997851941	0.0047273505604012	Thrb/Sox9/Foxc2/Tmem53/Fat4/Asxl2/Snai2/Pbx1/Nell1/Sox11/Igfbp3/Vegfc/Shh/Mn1/Cebpb/Dhrs3/Mir1897/Sox2/Igf1/Ctnnb1/Mapk8/Mir125b-1/Gja1/Penk/S1pr1/Osr2/Slc24a3/Glis1/Wnt5a/Msx2/Cebpd/Jag1/Hey1/Bmpr2/Igsf10/Snai1/Foxc1/Wnt3/Suco/Shox2/Inppl1/Bmp3/Mir342/Map3k7/Tent5a/Thbs3/Fgf18/Ccn4/Col6a1/Erh/Hoxa2/Csgalnact1/Gsk3b/Apc/Sfrp2/Satb2/Gnas/Matn1/Mir204/Cthrc1/Hdac7/Atf4/Nbr1/Fosl2/Vegfa/Atp6v1b1/Acvr2a/Stc1	68
clust4	GO:0042471	ear morphogenesis	29/1638	101/11489	0.287128712871287	2.01393271195251	4.17335275225925	0.000119886885828198	0.00547973548903415	0.00488357503145252	Neurog1/Sox9/Hmx3/Hmx2/Foxg1/Myc/Tbx2/Nectin1/Sox2/Osr2/Aldh1a3/Wnt5a/Zeb1/Bloc1s5/Gbx2/Myo7a/Hoxa2/Tmie/Dll1/Slitrk6/Pax2/Mafb/Sobp/Nkx3-2/Cthrc1/Nr4a3/Pls1/Cdh23/Atp6v1b1	29
clust4	GO:1990138	neuron projection extension	37/1638	141/11489	0.26241134751773	1.84056408524494	4.09505487081092	0.000122607463891335	0.00555171179956561	0.00494772077601828	Bcl11a/Sh3glb1/Mir124a-2/Clstn3/Cttn/Nedd4l/Llph/Ctnnb1/Auts2/Rims2/Raph1/Dclk1/Plxna4/Wnt5a/Nrp2/Ifrd1/Syt2/Bmpr2/Cdkl3/Abl1/Syt17/Wnt3/Wdr36/Bdnf/Nkx6-1/Prkn/Slitrk1/Eif2b2/Gsk3b/Nrp1/Mir124a-1/Tiam1/St8sia2/Limk1/Nrn1/Vegfa/Adnp	37
clust4	GO:0050679	positive regulation of epithelial cell proliferation	35/1638	131/11489	0.267175572519084	1.87398055718666	4.10228179369105	0.000125790723801438	0.00564311163720342	0.00502917689116472	Sox9/Hmx2/Myc/Prox1/Sox11/Vegfc/Shh/Igf1/Cdh13/Fgf1/Ctnnb1/Tgfa/Osr2/Dicer1/Wnt5a/Akt3/Plcg1/Ccnd1/Tnfaip3/Hlx/Wdr48/Tgfbr1/Foxe3/Fgf18/Rictor/Mycn/F3/Pax2/Wnt7a/Nr4a3/Vegfa/Cav1/Scg2/Cldn1/Scn5a	35
clust4	GO:0010720	positive regulation of cell development	70/1638	321/11489	0.218068535825545	1.52954176318662	3.92377443576008	0.000136601881198073	0.00607189095784095	0.00541130774190725	Bcl11a/Sh3glb1/Mir124a-2/Caprin1/Foxg1/Myc/Xrcc4/Asxl2/Hoxd11/Lmod3/Sox11/Vegfc/Shh/Ocstamp/Sox2/Igf1/Ctnnb1/Fadd/Rasgrp1/Mapk8/Ret/Gja1/Smarcd1/Ntf3/Dicer1/Rara/Wnt5a/Fes/Hax1/Ntrk2/Tnik/Nefl/Marcks/Rnd2/Trim32/Bmpr2/Nkx2-2os/Cdkl3/Bcl6/Brd7/Hsp90aa1/Kras/Wnt3/Hlx/Pnp/Shox2/Bdnf/Pou4f1/Nkx6-1/Shb/Slitrk1/Atxn1/Eif2b2/Gsk3b/Nrg1/Nrp1/Brd4/Gnas/Hes1/Skil/Mir124a-1/Tiam1/Lif/Limk1/Vegfa/Cyld/Adnp/Ptprf/Gimap3/Cx3cr1	70
clust4	GO:0045666	positive regulation of neuron differentiation	24/1638	78/11489	0.307692307692308	2.15816661970508	4.18500031456391	0.000140866144924638	0.00620451338327154	0.00552950168881209	Neurog1/Mir124a-2/Foxg1/Shoc2/Prox1/Sox11/Gdf6/Shh/Hoxd3/Sox2/Tcf4/Rara/Zeb1/Trim32/Adra2b/Bcl6/Brinp2/Bdnf/Nkx6-1/Zc4h2/Foxa1/Dlx2/Mir124a-1/Nap1l2	24
clust4	GO:0090102	cochlea development	15/1638	39/11489	0.384615384615385	2.69770827463135	4.33043603705765	0.000164058972649194	0.00716095245482293	0.00638188625706016	Neurog1/Sox9/Tbx2/Nectin1/Wnt5a/Zeb1/Mcm2/Myo7a/Slitrk6/Pax2/Sobp/Cthrc1/Hes1/Cdh23/Cecr2	15
clust4	GO:0098609	cell-cell adhesion	97/1638	480/11489	0.202083333333333	1.41742088929589	3.80942883175711	0.000169738495530164	0.00734270545396113	0.00654386568293923	Sdk2/Fndc3a/Itga9/Sox9/Bcl10/Slitrk3/Fat4/Clstn3/Epha7/Nectin1/Shh/Cebpb/Gata5/Sox2/Igsf5/Plpp3/Igf1/Cdh13/Ctnnb1/Elfn1/Rps3/Fadd/Rasgrp1/Ret/Slitrk2/Sdk1/Nectin4/Smarcd1/Lrrc32/Cd24a/Rara/Wnt5a/Pcdh8/Adgrl3/Rapgef1/Tnfrsf21/Jag1/Cldn11/Abl1/Bcl6/Negr1/Brd7/Adora2a/Hsp90aa1/Tnfaip3/Nfasc/Hlx/Astn1/Cdh10/Ptprt/Igsf21/Pnp/Clstn2/Cldn23/Podxl2/Elfn2/Tspan9/Pdia6/Thbs1/Prkg1/Htr2a/Svep1/Kifc3/Shb/Fat3/Slitrk1/Cdh11/Ptpru/Kifap3/Nrg1/Mbp/Brd4/Gnas/Tgfb2/Pcdh18/Chst2/Cplane2/Hes1/Cd164/Efnb2/Astn2/Nr4a3/Wnk1/Adamts18/Fgb/Pear1/Btnl2/Vegfa/Cyld/Tjp1/Cdh23/Ptprf/Gimap3/Kirrel3/Cav1/Cldn1/Cx3cr1	97
clust4	GO:0050673	epithelial cell proliferation	64/1638	290/11489	0.220689655172414	1.54792640309882	3.85363526568752	0.00018275573245501	0.00783585419242942	0.00698336296721427	Arx/Sox9/Hmx2/Myc/Snai2/Prox1/Sox11/Tbx2/Igfbp3/Vegfc/Shh/Cebpb/Sox2/Igf1/Cdh13/Fgf1/Ctnnb1/Aqp11/Tgfa/Gja1/Osr2/Dicer1/Wnt5a/Ncf1/Jag1/Akt3/Zeb1/Hey1/Bmpr2/Plcg1/Ccnd1/Tnfaip3/Hlx/Wdr48/Pdcd10/Thbs1/Tgfbr1/Foxe3/Cdkn1c/Fgf18/Nkx6-1/Rictor/Mycn/Slc39a9/Hoxa5/F3/Lgr5/Apc/Bmper/Sfrp2/Pax2/Ptprv/Tgfb2/Hes1/Serpinb1b/Efnb2/Wnt7a/Nr4a3/Vegfa/Acvr2a/Cav1/Scg2/Cldn1/Scn5a	64
clust4	GO:0042472	inner ear morphogenesis	25/1638	84/11489	0.297619047619048	2.0875123553695	4.0791079677666	0.000186074714650254	0.00790817537263578	0.00704781606182217	Neurog1/Sox9/Hmx3/Hmx2/Foxg1/Tbx2/Nectin1/Sox2/Aldh1a3/Wnt5a/Zeb1/Bloc1s5/Gbx2/Myo7a/Tmie/Dll1/Slitrk6/Pax2/Mafb/Sobp/Cthrc1/Nr4a3/Pls1/Cdh23/Atp6v1b1	25
clust4	GO:0003203	endocardial cushion morphogenesis	11/1638	24/11489	0.458333333333333	3.21476902726903	4.42879966288603	0.000198848955767785	0.00819935741934903	0.00730731934912166	Sox9/Snai2/Tbx2/Gata5/Msx2/Hey1/Snai1/Tgfbr1/Tgfb2/Cplane2/Smad2	11
clust4	GO:0060479	lung cell differentiation	11/1638	24/11489	0.458333333333333	3.21476902726903	4.42879966288603	0.000198848955767785	0.00819935741934903	0.00730731934912166	Thrb/Sox9/Igf1/Ctnnb1/Dhcr7/Kras/Foxp4/Lta4h/Col6a1/Hoxa5/Foxa1	11
clust4	GO:0060487	lung epithelial cell differentiation	11/1638	24/11489	0.458333333333333	3.21476902726903	4.42879966288603	0.000198848955767785	0.00819935741934903	0.00730731934912166	Thrb/Sox9/Igf1/Ctnnb1/Dhcr7/Kras/Foxp4/Lta4h/Col6a1/Hoxa5/Foxa1	11
clust4	GO:0030307	positive regulation of cell growth	36/1638	139/11489	0.258992805755396	1.81658629140644	3.94957674257168	0.000199695392256591	0.00819935741934903	0.00730731934912166	Bcl11a/Sh3glb1/Mtpn/Ncoa3/Cryaa/Nedd4l/Igf1/Rims2/Wnt5a/Ddx3x/Syt2/Rnd2/Trim32/Bmpr2/Fdps/Syt17/Trip10/Wnt3/Ncbp1/Bdnf/Tgfbr1/Avpr1a/Ccn4/Prkn/Rictor/Eif2b2/Gsk3b/Nrg1/Nrp1/Sfrp2/Tgfb2/Cep43/Sphk1/Limk1/Vegfa/Adnp	36
clust4	GO:0016049	cell growth	78/1638	371/11489	0.210242587601078	1.47465023745347	3.78953851218672	0.000202904021939664	0.00826109232182916	0.00736233788586024	Bcl11a/Kif26a/Inhba/Sox9/Sh3glb1/Mir124a-2/Clstn3/Epha7/Cttn/Igfbp3/Mtpn/Ncoa3/Cryaa/Nedd4l/Llph/Igf1/Ctnnb1/Fstl4/Auts2/Rims2/Raph1/Dclk1/Gja1/Sh3bp4/Plxna4/Wnt5a/Nrp2/Ifrd1/Ddx3x/Syt2/Rnd2/Trim32/Vgll4/Tchp/Bmpr2/Cdkl3/Abl1/Bcl6/Fdps/Syt17/Trip10/Wnt3/Dcbld2/Wdr36/Igfbpl1/Rack1/Ncbp1/Bdnf/Tgfbr1/Prkg1/Rgs2/Avpr1a/Nkx6-1/Ccn4/Prkn/Rictor/Nme6/Slitrk1/Bin3/Eif2b2/Gsk3b/Rerg/Nrg1/Nrp1/Sfrp2/Jade1/Tgfb2/Sesn2/Mir124a-1/Cep43/Tiam1/Brca1/St8sia2/Sphk1/Limk1/Nrn1/Vegfa/Adnp	78
clust4	GO:0021675	nerve development	21/1638	66/11489	0.318181818181818	2.23174048174048	4.09204213539175	0.000214826665322548	0.00867362661239787	0.00772999106274642	Neurog1/Hoxd3/Ctnnb1/Ret/Slc24a4/Large1/Ntf3/Dicer1/Drgx/Plxna4/Ackr3/Nrp2/Bdnf/Pou4f1/Hoxa3/Scn1a/Slitrk6/Nrp1/Pax2/Mafb/Hes1	21
clust4	GO:0051149	positive regulation of muscle cell differentiation	18/1638	53/11489	0.339622641509434	2.38212730665561	4.11232955967346	0.00024084196034427	0.00964363056089248	0.00859446473538232	Lmod3/Prox1/Shh/Igf1/Pias1/Trim32/Atp11a/Lamc1/Fdps/Trip10/Shox2/Ccn4/Cyp26b1/Gsk3b/Tmsb4x/Morf4l2/Nrg1/Efnb2	18
clust4	GO:0001656	metanephros development	20/1638	62/11489	0.32258064516129	2.26259403678758	4.06473715685773	0.000245204754399101	0.00973784454970202	0.00867842883990608	Sox9/Foxc2/Spry1/Fat4/Myc/Hoxd11/Irx2/Gdf6/Shh/Ctnnb1/Ret/Osr2/Aqp2/Irx1/Pou3f3/Hoxc11/Pax2/Gdnf/Hes1/Lif	20
clust4	GO:0050920	regulation of chemotaxis	31/1638	115/11489	0.269565217391304	1.89074162552423	3.91456094400991	0.000251803545180929	0.00991860306017561	0.00883952197117818	Cxcl14/Snai2/Cttn/Vegfc/Shh/Cdh13/Fgf1/S1pr1/Ntf3/Plxna4/Wnt5a/C1qbp/Akirin1/Bmpr2/Smoc2/Artn/Fgf4/Wnt3/Thbs1/Fgf18/Tmsb4x/Nrp1/Stk39/Efnb2/Tiam1/Tubb2b/Wnk1/Vegfa/Padi2/Scg2/Cx3cr1	31
clust4	GO:0048588	developmental cell growth	47/1638	199/11489	0.236180904522613	1.65658266914548	3.80985094606703	0.00025609036199779	0.0100061113216072	0.00891750988892136	Bcl11a/Sox9/Sh3glb1/Mir124a-2/Clstn3/Epha7/Cttn/Nedd4l/Llph/Igf1/Ctnnb1/Fstl4/Auts2/Rims2/Raph1/Dclk1/Plxna4/Wnt5a/Nrp2/Ifrd1/Syt2/Rnd2/Bmpr2/Cdkl3/Abl1/Fdps/Syt17/Trip10/Wnt3/Wdr36/Bdnf/Prkg1/Rgs2/Nkx6-1/Ccn4/Prkn/Slitrk1/Eif2b2/Gsk3b/Nrp1/Mir124a-1/Tiam1/St8sia2/Limk1/Nrn1/Vegfa/Adnp	47
clust4	GO:0060350	endochondral bone morphogenesis	17/1638	49/11489	0.346938775510204	2.4334429742593	4.10019442487143	0.000266414416266578	0.0103262227744926	0.00920279524653055	Sox9/Hoxd11/Serpinh1/Rara/Bmpr2/Foxc1/Shox2/Inppl1/Thbs1/Thbs3/Fgf18/Col3a1/Csgalnact1/Gnas/Matn1/Fosl2/Stc1	17
clust4	GO:0032535	regulation of cellular component size	59/1638	266/11489	0.221804511278195	1.55574605010695	3.73939828202035	0.000279319469548777	0.0107404986505065	0.00957200053541423	Abitram/Bcl11a/Evl/Epha7/Lmod3/Cracd/Cttn/Mtpn/Fstl4/Aqp11/Ret/Capza1b/Aqp2/Plxna4/Wnt5a/Rab22a/Ifrd1/Hax1/Nefl/Akt3/Tpm1/Rnd2/Bmpr2/Svil/Ssh2/Cdkl3/Abl1/Fhod3/Hsp90aa1/Eln/Wnt3/Pfn2/Wdr36/Vill/Capzb/Capza2/Bdnf/Map3k7/Cotl1/Nkx6-1/Col6a1/Rictor/Prex1/Eif2b2/Gsk3b/Nrp1/Prr16/Stk39/Arpc3/Rapgef3/Nefm/Wnt7a/Carmil1/Wnk1/Pls1/Limk1/Vav2/Vegfa/Adnp	59
clust4	GO:0051693	actin filament capping	11/1638	25/11489	0.44	3.08617826617827	4.25786938545841	0.000309607372443171	0.0118113993660406	0.0105263940469282	Evl/Lmod3/Cracd/Mtpn/Capza1b/Tpm1/Svil/Vill/Capzb/Capza2/Carmil1	11
clust4	GO:0050921	positive regulation of chemotaxis	24/1638	82/11489	0.292682926829268	2.05289019923166	3.9016049281457	0.00032798937585573	0.0122826691685433	0.0109463926846699	Cxcl14/Snai2/Cttn/Vegfc/Shh/Cdh13/S1pr1/Ntf3/Wnt5a/C1qbp/Akirin1/Bmpr2/Smoc2/Artn/Thbs1/Fgf18/Tmsb4x/Nrp1/Stk39/Tiam1/Wnk1/Vegfa/Scg2/Cx3cr1	24
clust4	GO:0055017	cardiac muscle tissue growth	24/1638	82/11489	0.292682926829268	2.05289019923166	3.9016049281457	0.00032798937585573	0.0122826691685433	0.0109463926846699	Foxc2/Tbx2/Igf1/Fgf1/Ctnnb1/Gja1/S1pr1/Fes/Zfpm2/Jarid2/Vgll4/Abl1/Foxc1/Fdps/Trip10/Fgf20/Tgfbr1/Prkg1/Rgs2/Ccn4/Gsk3b/Apc/Nrg1/Tgfb2	24
clust4	GO:0060428	lung epithelium development	14/1638	37/11489	0.378378378378378	2.65396165396165	4.10889110368632	0.000329565942602812	0.0122826691685433	0.0109463926846699	Thrb/Sox9/Adamtsl2/Shh/Igf1/Ctnnb1/Dhcr7/Kras/Foxp4/Lta4h/Col6a1/Hoxa5/Foxa1/Fosl2	14
clust4	GO:0009913	epidermal cell differentiation	33/1638	127/11489	0.259842519685039	1.82254622018402	3.80078918496815	0.000338815476495996	0.0124645506549744	0.0111084866192396	Krt74/Krt72/Krt84/Krt82/Ncoa3/Wnt5a/Msx2/Kazn/Jag1/Hey1/Lamc1/Dlx3/Foxc1/Fgf20/Krt78/Krt81/Krt86/Pou3f1/Krt83/Mycn/Myo7a/Hoxa7/Cyp26b1/Ercc3/Dll1/Slitrk6/Mafb/Tgfb2/Hes1/Fosl2/Pls1/Pou2f3/Cdh23	33
clust4	GO:0060419	heart growth	25/1638	87/11489	0.28735632183908	2.01552917070158	3.87704206896649	0.000339595704477916	0.0124645506549744	0.0111084866192396	Foxc2/Prox1/Tbx2/Igf1/Fgf1/Ctnnb1/Gja1/S1pr1/Fes/Zfpm2/Jarid2/Vgll4/Abl1/Foxc1/Fdps/Trip10/Fgf20/Tgfbr1/Prkg1/Rgs2/Ccn4/Gsk3b/Apc/Nrg1/Tgfb2	25
clust4	GO:0051016	barbed-end actin filament capping	9/1638	18/11489	0.5	3.50702075702076	4.34042788600258	0.000342164135626748	0.0124645506549744	0.0111084866192396	Evl/Cracd/Mtpn/Capza1b/Svil/Vill/Capzb/Capza2/Carmil1	9
clust4	GO:0003206	cardiac chamber morphogenesis	27/1638	97/11489	0.278350515463918	1.95236207091877	3.84084668986529	0.000353254484687946	0.0127421225399329	0.0113558604440399	Foxc2/Prox1/Sox11/Tbx2/Dhrs3/Ctnnb1/Adamts1/Nrp2/Msx2/Jag1/Tpm1/Zfpm2/Hey1/Bmpr2/Foxc1/Pitx2/Shox2/Rnls/Tgfbr1/Pou4f1/Nrg1/Nrp1/Sfrp2/Tgfb2/Ryr2/Hes1/Tnni1	27
clust4	GO:0050808	synapse organization	90/1638	448/11489	0.200892857142857	1.40907083987441	3.60140801797527	0.000355043662103394	0.0127421225399329	0.0113558604440399	Chrna1/Adgrb3/Cttnbp2/Prmt8/Csmd2/Sdk2/Slitrk3/Caprin1/Grid1/Clstn3/Epha7/Cttn/Nectin1/Zfp804a/C1ql2/Nedd4l/Lrrtm3/Ctnnb1/Elfn1/Vps35/Daam1/Slitrk2/Rims2/Dclk1/Sdk1/Pdzd11/Large1/Abi2/Plxna4/C1qc/C1qa/Wnt5a/Pcdh8/Nrp2/Adgrl3/Gpr158/Ntrk2/Nefl/Sez6l/Marcks/Prmt3/Iqsec2/Nfatc4/Dlgap4/Abl1/Adgrf1/Negr1/Pfn2/Kcnk13/Arhgap22/Nfasc/Cdh10/Ptprt/Igsf21/Asic2/Cbln3/Slc18a3/Chat/Clstn2/Grin2b/Nrg3/Elfn2/Bdnf/Gabra2/Lrrn3/Lrrtm2/Slc8a3/Zc4h2/Slitrk1/Gsk3b/Oxtr/Nrg1/Slitrk6/Nrp1/Lmx1b/Drd1/Gdnf/Rhob/Efnb2/Wnt7a/Tiam1/St8sia2/Syndig1/Nbea/Nrn1/Gpm6a/Adnp/Ptprf/Kirrel3/Cx3cr1	90
clust4	GO:0071696	ectodermal placode development	8/1638	15/11489	0.533333333333333	3.74082214082214	4.33119825367555	0.000423332765113338	0.0149724512349869	0.013343543526352	Prox1/Tbx2/Sox2/Ctnnb1/Nrg3/Eda/Nrp1/Gnas	8
clust4	GO:0051155	positive regulation of striated muscle cell differentiation	15/1638	42/11489	0.357142857142857	2.5050148264434	3.98436012203717	0.000423369622124502	0.0149724512349869	0.013343543526352	Lmod3/Prox1/Shh/Igf1/Trim32/Atp11a/Fdps/Trip10/Shox2/Ccn4/Cyp26b1/Gsk3b/Morf4l2/Nrg1/Efnb2	15
