ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	is_neuronal
GO:1903169	regulation of calcium ion transmembrane transport	22/1506	189/28832	0.116402116402116	2.22848992038899	3.97784223933759	0.000376181152068616	0.012701779261112	0.0102716299353675	Cxcl11/Ryr2/Chd7/Gnb5/Tmem38b/Cacna2d1/Asph/Cacnb2/Cxcr3/Ptpn22/Fyn/Ntsr1/Casq1/Jph3/Vdac1/Lyn/Fmr1/Cav1/Cacnb4/F2r/Ptk2b/Ppp3ca	22	FALSE
GO:0030111	regulation of Wnt signaling pathway	33/1506	336/28832	0.0982142857142857	1.88028837032821	3.81028059486715	0.00040143300247744	0.0134732453825512	0.0108954964303048	Lgr4/Tmem64/Sfrp5/Tnks/Rspo3/Map3k1/Grb10/Bmp2/Asb15/Lrp4/Tbl1x/Ctnnb1/Daam2/Bmal1/Rspo2/Trabd2b/Foxo3/Apcdd1/Col1a1/Ruvbl1/Mdfic/Dkk2/Frzb/Lef1/Jade1/Kank1/Tnn/Cav1/Cdh2/Lmx1a/Cyld/Wnk2/Notch1	33	FALSE
GO:0034766	negative regulation of monoatomic ion transmembrane transport	14/1506	95/28832	0.147368421052632	2.82133221499965	4.17430871833712	0.000408536080439634	0.0136300281599057	0.0110222829722623	Kcnab1/Nedd4l/Gnb5/Kcne2/Pcsk9/Ywhaq/Ntsr1/Slc30a1/Vdac1/Kcne5/Fmr1/Cav1/Ppp3ca/Kcne4	14	FALSE
GO:0031018	endocrine pancreas development	10/1506	54/28832	0.185185185185185	3.54532487334612	4.39505287542079	0.000427692347070243	0.0141847077238385	0.0114708392805012	Foxa2/Neurod1/Nkx6-1/Dll1/Bmal1/Nkx6-2/Clu/Cdh2/Cdk6/Pax6	10	FALSE
GO:0030832	regulation of actin filament length	20/1506	166/28832	0.120481927710843	2.30659690555049	3.96338652080481	0.000435474743885093	0.0142622029310348	0.0115335078306091	Mtpn/Arf6/Myo3b/Map3k1/Neb/Sptb/Kirrel1/Nck2/Add3/Daam2/Kank2/Cotl1/Dlg1/Fer/Kank1/Snx9/Evl/Actr3/Ptk2b/Pfn3	20	FALSE
GO:0021545	cranial nerve development	11/1506	64/28832	0.171875	3.29050464807437	4.30646216848951	0.000439694142498045	0.0142622029310348	0.0115335078306091	Nrp1/Atp8b1/Cited2/Kcna1/Chd7/Ndp/Ctnnb1/Atoh7/Drgx/Phox2b/Kcnc1	11	FALSE
GO:0034142	toll-like receptor 4 signaling pathway	11/1506	64/28832	0.171875	3.29050464807437	4.30646216848951	0.000439694142498045	0.0142622029310348	0.0115335078306091	Arf6/Ninj1/Rab11fip2/Ly96/Ptpn22/Appl2/Lyn/Oas1h/Nmi/Znrf1/Map3k7	11	FALSE
GO:0032252	secretory granule localization	8/1506	36/28832	0.222222222222222	4.25438984801535	4.58679205312803	0.000443173794663642	0.0142622029310348	0.0115335078306091	Snap25/Cadps2/Rims1/Ppfia2/Syt4/Unc13c/Rasgrp1/Map2	8	FALSE
GO:0043266	regulation of potassium ion transport	15/1506	107/28832	0.14018691588785	2.68384406300033	4.09654799253379	0.000446967187614364	0.0142622029310348	0.0115335078306091	Dpp10/Kcnab1/Nedd4l/Kcne2/Kcnip3/Dlg1/Lrrc52/Kcns2/Kcne5/Cav1/Lrrc55/Wnk2/Ptk2b/Kcnc1/Kcne4	15	FALSE
GO:0034612	response to tumor necrosis factor	25/1506	230/28832	0.108695652173913	2.08095155609446	3.86390335238978	0.000447078030150291	0.0142622029310348	0.0115335078306091	Zfand6/Map4k3/Map3k5/St18/Fos/Eed/Commd7/Nfe2l2/Mir1195/Traf3ip2/Cx3cr1/Foxo3/Col1a1/Erbin/Adam10/Myog/Hyal2/Ythdc2/Cebpa/Actr3/Tnfsf18/Stat1/Cyld/Map3k7/Ptk2b	25	FALSE
GO:0030100	regulation of endocytosis	34/1506	352/28832	0.0965909090909091	1.84920922371122	3.76331307073522	0.00044784080568459	0.0142622029310348	0.0115335078306091	Vac14/Sdcbp/Sh3gl2/Tspan7/Syt17/Nedd4l/Ckap5/Apln/Dll1/Mctp1/Pcsk9/Ldlrap1/Il15/Clu/Pparg/Syt4/Itgav/Ptprj/Amph/Appl2/Mex3b/Snx9/Fmr1/Cav1/Pla2g5/Rab4a/Ccdc32/Serpine1/Dnajc6/Iqsec1/Hspa8/Lrrtm2/Numb/Ppp3ca	34	FALSE
GO:0055088	lipid homeostasis	22/1506	192/28832	0.114583333333333	2.19366976538291	3.89585341886333	0.000468046442535398	0.014734141646094	0.0119151535617786	Ttc39b/Zbtb20/Gramd1b/Thada/Abca1/Lipc/Fabp3/Prkaa2/Lyst/Gpam/Pcsk9/Cyp39a1/Ldlrap1/Rbp1/Insig1/Errfi1/Pnpla1/Negr1/Cav1/Cebpa/Tlcd4/Lipa	22	FALSE
GO:0060078	regulation of postsynaptic membrane potential	20/1506	167/28832	0.119760479041916	2.29278494803222	3.93335238771077	0.000470904876164178	0.014734141646094	0.0119151535617786	Kcnd2/Gabrb2/Rgs7bp/Kcnk1/Gabra6/Kcna1/Rims1/Ckap5/Insyn1/Abat/Tmem108/Prkar1b/Gabrr2/Ntsr1/Glra1/Fmr1/Ptk2b/Prkcz/Cbln1/Ppp3ca	20	TRUE
GO:0061326	renal tubule development	16/1506	119/28832	0.134453781512605	2.57408461392525	4.03939734866908	0.000471725241171957	0.014734141646094	0.0119151535617786	Kif26b/Calb1/Lgr4/Col4a1/Lif/Adamts16/Bmp2/Ctnnb1/Dll1/Dlg1/Aqp11/Gdnf/Hes5/Irx1/Stat1/Notch1	16	FALSE
GO:0008016	regulation of heart contraction	23/1506	205/28832	0.11219512195122	2.1479480452175	3.87226928502793	0.000475675151250579	0.014734141646094	0.0119151535617786	Kcnd2/Fgf13/Chrm2/Ryr2/Tac1/Tmem38b/Kcne2/Apln/Dlg1/Cacna2d1/Kcnd3/Cacnb2/Kcnj5/Slc1a1/Gja1/Kcne5/Cav1/Dsp/Scn10a/Gpd1l/Kcne4/Mybpc3/Gjd3	23	FALSE
GO:0030900	forebrain development	43/1506	482/28832	0.0892116182572614	1.70793451367421	3.67954721740452	0.000477109450300619	0.014734141646094	0.0119151535617786	Fgf13/Elavl4/Ptchd1/Phactr1/Neurod1/Nrp1/Cep120/Kcna1/Fos/Chd7/Sema3e/Pou3f1/Rtn4r/Bmp2/Ctnnb1/Tmem108/Efhc1/Uncx/Zic5/Nr4a2/Fyn/Kif21b/Nin/Gbx2/Lef1/Btg2/Kif14/Akirin2/Nr2f1/Rrm1/Neurog3/Cdh2/Nfix/Lhx8/Hes5/Cxcr4/Lmx1a/Crtac1/Hspa8/Numb/Pax6/Kcnc1/Notch1	43	FALSE
GO:0120032	regulation of plasma membrane bounded cell projection assembly	24/1506	218/28832	0.110091743119266	2.10767937424614	3.85396118446211	0.00047843243168405	0.014734141646094	0.0119151535617786	Arf6/Nrp1/Atp8b1/Cep120/Sdccag8/Adamts16/Cobl/Myo3b/Mstn/Tgfb3/Daam2/Syne1/Fer/Fnbp1l/Gpm6a/Kank1/Fmr1/Cav1/Evl/Rhoq/Eps8l3/Dnm3/Actr3/Cyld	24	FALSE
GO:0030833	regulation of actin filament polymerization	18/1506	143/28832	0.125874125874126	2.40982921461009	3.96762964279202	0.00048741468860536	0.0149287395061915	0.0120725202711227	Mtpn/Arf6/Map3k1/Sptb/Kirrel1/Nck2/Add3/Daam2/Kank2/Cotl1/Dlg1/Fer/Kank1/Snx9/Evl/Actr3/Ptk2b/Pfn3	18	FALSE
GO:0032965	regulation of collagen biosynthetic process	10/1506	55/28832	0.181818181818182	3.48086442110346	4.32330548731979	0.000498558519163824	0.015187067934311	0.0122814243908434	Myb/Tgfb3/Creb3l1/Pparg/Errfi1/Mkx/Serpine1/Cbx8/F2r/Notch1	10	FALSE
GO:0002931	response to ischemia	11/1506	65/28832	0.169230769230769	3.23988149964246	4.24413061789629	0.000504610887151002	0.015206150658502	0.0122968561407596	Rock2/Map3k5/Nfe2l2/Hk2/Nqo1/Cx3cr1/Csf1/Gja1/Cav1/Ptk2b/Panx1	11	FALSE
GO:1990089	response to nerve growth factor	11/1506	65/28832	0.169230769230769	3.23988149964246	4.24413061789629	0.000504610887151002	0.015206150658502	0.0122968561407596	Elavl4/Arf6/Sh3gl2/Tac1/Parp1/Dlg1/Stmn2/Foxo3/Tmem108/Kcnc1/Sort1	11	FALSE
GO:0001764	neuron migration	24/1506	219/28832	0.10958904109589	2.09805526751442	3.8292953698986	0.000511270985211747	0.0153244592091542	0.0123925294811246	Unc5c/Fgf13/Ptprz1/Phactr1/Nrp1/Sdccag8/Igsf10/Sema3e/Nkx6-1/Pomgnt2/Neurod4/Ctnnb1/Nr4a2/Fyn/Gpm6a/Nr2f1/Gja1/Tnn/Pex7/Drgx/Camk2b/Cxcr4/Pax6/Phox2b	24	TRUE
GO:0034763	negative regulation of transmembrane transport	17/1506	132/28832	0.128787878787879	2.46561229828162	3.96204519135215	0.000529603935057775	0.0156455964633349	0.0126522256201925	Kcnab1/Nedd4l/Gnb5/Grb10/Kcne2/Pcsk9/Ywhaq/Ntsr1/Slc30a1/Vdac1/Appl2/Kcne5/Fmr1/Cav1/Rhoq/Ppp3ca/Kcne4	17	FALSE
GO:0014013	regulation of gliogenesis	18/1506	144/28832	0.125	2.39309428950863	3.93428601332426	0.000530359202146946	0.0156455964633349	0.0126522256201925	Myb/Ptprz1/Lif/Vegfc/Nkx6-1/Bmp2/Ctnnb1/Daam2/Nkx6-2/Pparg/Rnf112/Lyn/Etv5/Ufl1/Hes5/Cxcr4/Actr3/Notch1	18	FALSE
GO:0048259	regulation of receptor-mediated endocytosis	18/1506	144/28832	0.125	2.39309428950863	3.93428601332426	0.000530359202146946	0.0156455964633349	0.0126522256201925	Vac14/Sdcbp/Sh3gl2/Tspan7/Syt17/Nedd4l/Apln/Pcsk9/Ldlrap1/Clu/Itgav/Fmr1/Ccdc32/Serpine1/Dnajc6/Iqsec1/Lrrtm2/Numb	18	FALSE
GO:0006820	monoatomic anion transport	20/1506	169/28832	0.118343195266272	2.26565139835137	3.87392261225827	0.000549335015257782	0.0161095790506461	0.0130274374181102	Slc13a1/Gabrb2/Kcnk1/Gabra6/Atp8b1/Aqp6/Kcne2/Car7/Slc19a1/P2ry6/Gabrr2/Slc6a1/Nmur2/Ano4/Glra1/Vdac1/Slc1a1/Slc4a9/Slc4a8/Panx1	20	FALSE
GO:0051546	keratinocyte migration	6/1506	21/28832	0.285714285714286	5.46992980459116	4.81044763242332	0.000553292892456895	0.0161095790506461	0.0130274374181102	Arf6/Map4k4/Mapre2/Serpine1/Iqsec1/Krt2	6	FALSE
GO:0060560	developmental growth involved in morphogenesis	29/1506	287/28832	0.101045296167247	1.93448736991639	3.73511233320109	0.000554709858478983	0.0161095790506461	0.0130274374181102	Kif26b/Fgf13/Sfrp5/Nrp1/Cobl/Sh3gl2/Syt17/Nedd4l/Rims1/Nkx6-1/Rtn4r/Sema4d/Ctnnb1/Epha7/Sema6d/Islr2/Tmem108/Mgll/Nin/Csf1/Syt4/Tnn/Map2/Olfm1/Nfix/Cxcr4/Actr3/Prkcz/Notch1	29	FALSE
GO:0060047	heart contraction	26/1506	247/28832	0.105263157894737	2.01523729642832	3.76184804885946	0.00056829787487178	0.016419121591012	0.0132777571850129	Kcnd2/Fgf13/Chrm2/Ryr2/Nedd4l/Tac1/Tmem38b/Kcne2/Apln/Dlg1/Cacna2d1/Kcnd3/Cacnb2/Kcnj5/Slc1a1/Gja1/Kcne5/Cav1/Dsp/Cxcr4/Myl7/Scn10a/Gpd1l/Kcne4/Mybpc3/Gjd3	26	FALSE
GO:0050708	regulation of protein secretion	33/1506	343/28832	0.0962099125364431	1.8419151382807	3.68240102637447	0.000577333687862405	0.0165008845666012	0.0133438769789727	Stxbp5l/Foxa2/Rapgef4/Snap25/Arf6/Adcy8/Rap1gds1/Vegfc/Fgg/Nkx6-1/Tgfb3/Fam3d/Map4k4/Fbn1/Bmal1/Exph5/Abat/Rptor/Pparg/Gnaz/Syt4/Rab11fip5/Gpr27/Camk2n1/Gja1/Sergef/Pim3/Mcu/F2r/Vsnl1/Il12b/Rsad2/Ppp3ca	33	FALSE
GO:0051588	regulation of neurotransmitter transport	17/1506	133/28832	0.12781954887218	2.44707385994868	3.92678789741783	0.000578214464536245	0.0165008845666012	0.0133438769789727	Stxbp5l/Mctp2/Micu3/Rims1/Ppfia2/Mctp1/Cacna1a/Slc30a1/Asic1/Syt4/Gpm6b/Gpr158/Fmr1/Gdnf/Cacnb4/Slc4a8/Rims3	17	FALSE
GO:0051048	negative regulation of secretion	24/1506	221/28832	0.108597285067873	2.07906834201655	3.78035753821832	0.000582903683173423	0.0165008845666012	0.0133438769789727	Stxbp5l/Lif/Grm7/Fam3d/Map4k4/Fbn1/Abat/Rptor/Pparg/Slc30a1/Asic1/Gnaz/Syt4/Rab11fip5/Gja1/Fmr1/Sergef/Pim3/F2r/Vsnl1/Il12b/Rsad2/Ppp3ca/Notch1	24	FALSE
GO:0060491	regulation of cell projection assembly	24/1506	221/28832	0.108597285067873	2.07906834201655	3.78035753821832	0.000582903683173423	0.0165008845666012	0.0133438769789727	Arf6/Nrp1/Atp8b1/Cep120/Sdccag8/Adamts16/Cobl/Myo3b/Mstn/Tgfb3/Daam2/Syne1/Fer/Fnbp1l/Gpm6a/Kank1/Fmr1/Cav1/Evl/Rhoq/Eps8l3/Dnm3/Actr3/Cyld	24	FALSE
GO:0017156	calcium-ion regulated exocytosis	12/1506	77/28832	0.155844155844156	2.98359807523154	4.0916328979675	0.000620187590188823	0.0174680977035596	0.0141260394781966	Rapgef4/Snap25/Cadps2/Arhgap17/Syt17/Rims1/Syn2/Cacna1a/Syt4/Unc13c/Notch1/Rims3	12	FALSE
GO:0014909	smooth muscle cell migration	16/1506	122/28832	0.131147540983607	2.51078745128775	3.92573513570368	0.00062361003775353	0.0174765167226779	0.0141328477408049	Fat1/Rapgef4/Tacr1/Nrp1/Grb10/Nfe2l2/Adamts1/Mir504/Sema6d/P2ry6/Pparg/Dock4/Cav1/F3/Serpine1/Map3k7	16	FALSE
GO:0001894	tissue homeostasis	30/1506	303/28832	0.099009900990099	1.89552022931377	3.67881329647162	0.000629840566990355	0.0174765167226779	0.0141328477408049	Tmem64/Muc13/Tff3/Neurod1/Sh3gl2/Cdh23/Ndp/Bbs10/Ctnnb1/Siglec15/Ank/Il7/Dlg1/Gnasas1/Il10ra/Csf1/Errfi1/Itgav/Slc1a1/Il20rb/Nfix/Il20ra/Rho/Esrrb/Pde6a/F2r/Slc28a3/Ptk2b/Notch1/Lipa	30	FALSE
GO:0060249	anatomical structure homeostasis	30/1506	303/28832	0.099009900990099	1.89552022931377	3.67881329647162	0.000629840566990355	0.0174765167226779	0.0141328477408049	Tmem64/Muc13/Tff3/Neurod1/Sh3gl2/Cdh23/Ndp/Bbs10/Ctnnb1/Siglec15/Ank/Il7/Dlg1/Gnasas1/Il10ra/Csf1/Errfi1/Itgav/Slc1a1/Il20rb/Nfix/Il20ra/Rho/Esrrb/Pde6a/F2r/Slc28a3/Ptk2b/Notch1/Lipa	30	FALSE
GO:0051345	positive regulation of hydrolase activity	24/1506	223/28832	0.10762331838565	2.06042198917335	3.73193545980721	0.000663138260700704	0.0183098027154062	0.0148067065106416	Snx18/Cd40/Gnb5/Gpr65/Ddx11/Rtn4r/Rgs8/Bmp2/Sema4d/Arhgef5/Map4k4/Rab11fip2/Arhgef16/Cav2/Arhgef10/Ccn1/Mex3b/Snx9/Lyn/Rasgrp1/Mapre2/Pla2g5/F2r/Ect2	24	FALSE
GO:0043254	regulation of protein-containing complex assembly	41/1506	461/28832	0.0889370932754881	1.70267880034454	3.57046104372063	0.000677314248701173	0.0186095409998533	0.015049097806539	Sgk1/Mtpn/Arf6/Rims1/Abca1/Map3k1/Sptb/Ckap5/Ice1/Bbs10/Kirrel1/Nck2/Add3/Arhgef5/Daam2/Kank2/Cotl1/Dlg1/Stmn2/Trabd2b/Ptpn22/Fer/Septin8/Dut/Clu/Kif14/Kank1/Zfp827/Snx9/Cav1/Map2/Evl/Mapre3/Actr3/Tnfsf18/Dnajc6/Hspa8/Map3k7/Ptk2b/Prkcz/Pfn3	41	FALSE
GO:0044772	mitotic cell cycle phase transition	40/1506	447/28832	0.0894854586129754	1.71317712000618	3.56747567924123	0.000694625346507468	0.0189098509400552	0.0152919513869905	Syf2/Bard1/Cpsf3/Myb/Ccng2/Ccnjl/Ube2u/Dpf1/Adamts1/Ube2e2/Spdl1/Mbtps2/Kdm8/Usp44/Kank2/Nabp1/Dlg1/Anp32b/Rptor/Fbxl7/Nuf2/Dpf3/Creb3l1/Kif14/E2f7/Jade1/Appl2/Rrm1/Aven/Nfix/Camk2b/Cacnb4/Mir124a-3/Nsmce2/Hspa8/D7Ertd443e/Cdk6/Rrm2b/Ccnj/Ppp3ca	40	FALSE
GO:1904951	positive regulation of establishment of protein localization	35/1506	375/28832	0.0933333333333333	1.78684373616645	3.60050879230866	0.000694991845432895	0.0189098509400552	0.0152919513869905	Rapgef4/Snap25/Arf6/Adcy8/Cep120/Stom/Tm9sf4/Vegfc/Fgg/Nkx6-1/Ice1/Tgfb3/Arhgef5/Exph5/Asph/Anp32b/Abat/Fbxw7/Ptpn22/Fyn/Slc35d3/Pparg/Bag3/Gpr27/Uaca/Camk2n1/Gja1/Hyal2/Actr3/Atp2c1/Mcu/Camk4/Vsnl1/Prkcz/Ect2	35	FALSE
GO:0007416	synapse assembly	30/1506	305/28832	0.0983606557377049	1.88309058846581	3.6398327800445	0.000701251872732707	0.0189784112927676	0.0153473945305708	Gabrb2/Fgf13/Clstn2/Gabra6/Snap25/Sdcbp/Adgrb3/Ptprd/Arf6/Rtn4r/Sema4d/Lrp4/Ctnnb1/Epha7/Elavl2/Slitrk4/Cacna1a/Gpm6a/Dock4/Asic1/Negr1/Cdh2/Dnm3/Crtac1/Actr3/Iqsec1/Lrrtm2/Numb/Ptk2b/Cbln1	30	TRUE
GO:1904063	negative regulation of cation transmembrane transport	13/1506	89/28832	0.146067415730337	2.79642478774042	3.9846694657545	0.000707377183187497	0.0189784112927676	0.0153473945305708	Kcnab1/Nedd4l/Gnb5/Kcne2/Pcsk9/Ntsr1/Slc30a1/Vdac1/Kcne5/Fmr1/Cav1/Ppp3ca/Kcne4	13	FALSE
GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	37/1506	404/28832	0.0915841584158416	1.75335621211524	3.57991083621828	0.000707669573628621	0.0189784112927676	0.0153473945305708	Sdcbp/Cd109/Mir145b/Cited2/Vwc2l/Nrep/Ppm1l/Fos/Ndp/Mir122/Map3k1/Ldlrad4/Nrros/Bmp2/Mstn/Mir744/Tgfb3/Parp1/Fbn1/Rgmb/Cav2/Trps1/Cfc1/Kdr/Ccn1/Pparg/Lef1/Appl2/Cav1/Gdnf/Skor1/Hes5/Fbn2/Scube3/Map3k7/Notch1/Wfikkn2	37	FALSE
GO:0046928	regulation of neurotransmitter secretion	15/1506	112/28832	0.133928571428571	2.56402959590211	3.89328384268948	0.000729648628901943	0.0191072023125915	0.0154515447970363	Stxbp5l/Mctp2/Micu3/Rims1/Ppfia2/Mctp1/Cacna1a/Slc30a1/Asic1/Syt4/Gpr158/Fmr1/Cacnb4/Slc4a8/Rims3	15	FALSE
GO:0007626	locomotory behavior	29/1506	292/28832	0.0993150684931507	1.90136258618494	3.63427909286488	0.000731718667433266	0.0191072023125915	0.0154515447970363	Kcnd2/Foxa2/Oxr1/Elavl4/Calb1/Snap25/Cntn1/Adcy8/Chat/Cdh23/Chd7/Inpp5f/Ckap5/Dmbx1/Abat/Nr4a2/Cacna1a/Ntsr1/Glra1/Negr1/Slc1a1/Fmr1/Etv5/Arrdc3/Zfhx3/Lmx1a/Kcnj10/Cacnb4/Sez6l	29	FALSE
GO:0030278	regulation of ossification	18/1506	148/28832	0.121621621621622	2.32841606546786	3.80364018442743	0.000736369293229466	0.0191072023125915	0.0154515447970363	Cd276/Tacr1/Tac1/Bmp2/Lrp4/Ank/Tph1/Creb3l1/Ccn1/Csf1/Gpm6b/Rflnb/Gja1/Mkx/Fbn2/Ptk2b/Rsad2/Notch1	18	FALSE
GO:0032253	dense core granule localization	7/1506	30/28832	0.233333333333333	4.46710934041611	4.46037270293833	0.000737045815385105	0.0191072023125915	0.0154515447970363	Snap25/Cadps2/Rims1/Ppfia2/Syt4/Unc13c/Map2	7	FALSE
GO:0048562	embryonic organ morphogenesis	33/1506	348/28832	0.0948275862068965	1.81545084031689	3.59286769600067	0.000741604242508505	0.0191072023125915	0.0154515447970363	Mthfd1l/Hlx/Neurod1/Wdr19/Ryr2/Cited2/Mical2/Lrig1/Myo3b/Cdh23/Chd7/Ttc39c/Ctnnb1/Tgfb3/Dll1/Sp3/Fbn1/Dlg1/Cfc1/Insig1/Frzb/Gbx2/Gja1/Atp8a2/Eya4/Foxe1/Dync2i1/Fbn2/Grhl2/Bmi1/Tcf7/Pax6/Notch1	33	FALSE
GO:0042593	glucose homeostasis	32/1506	334/28832	0.0958083832335329	1.83422795842578	3.60002146367497	0.000744111755789052	0.0191072023125915	0.0154515447970363	Stxbp5l/Gclm/Foxa2/Zbtb20/Neurod1/Adcy8/Prkaa2/Hk2/Map4k4/Fbn1/Sucnr1/Rab11fip2/Foxo3/Rptor/Col1a1/Cacna1a/Pparg/Ptprj/Rab11fip5/Gpr27/Bace2/Camk2n1/Appl2/Oas1h/Becn2/Cebpa/Fbn2/Pim3/Mcu/Vsnl1/Pax6/Ppp3ca	32	FALSE
GO:0045055	regulated exocytosis	27/1506	265/28832	0.10188679245283	1.95059760956175	3.6495695498288	0.000744698440534253	0.0191072023125915	0.0154515447970363	Stxbp5l/Rapgef4/Snap25/Efr3a/Cadps2/Arhgap17/Syt17/Rims1/Ppfia2/Rab11fip2/Tph1/Ywhaz/Syn2/Itgb2/Cacna1a/Ptgds/Syt4/Rab11fip5/Unc13c/Lyn/Rasgrp1/Fmr1/Cacnb4/Tac4/Slc4a8/Notch1/Rims3	27	FALSE
GO:0051547	regulation of keratinocyte migration	5/1506	15/28832	0.333333333333333	6.38158477202302	4.89424537433769	0.000746561517655225	0.0191072023125915	0.0154515447970363	Arf6/Map4k4/Mapre2/Serpine1/Iqsec1	5	FALSE
GO:0060040	retinal bipolar neuron differentiation	5/1506	15/28832	0.333333333333333	6.38158477202302	4.89424537433769	0.000746561517655225	0.0191072023125915	0.0154515447970363	Irx6/Ndp/Bbs10/Vsx1/Rho	5	TRUE
GO:0072283	metanephric renal vesicle morphogenesis	5/1506	15/28832	0.333333333333333	6.38158477202302	4.89424537433769	0.000746561517655225	0.0191072023125915	0.0154515447970363	Kif26b/Lif/Ctnnb1/Gdnf/Stat1	5	FALSE
GO:0045687	positive regulation of glial cell differentiation	10/1506	58/28832	0.172413793103448	3.30081970966708	4.11766274594361	0.000771760635676266	0.0195928090635001	0.015844243547102	Ptprz1/Lif/Nkx6-1/Bmp2/Nkx6-2/Pparg/Rnf112/Cxcr4/Actr3/Notch1	10	FALSE
GO:0060541	respiratory system development	29/1506	293/28832	0.0989761092150171	1.89487329408192	3.61435069284936	0.000772526459060395	0.0195928090635001	0.015844243547102	Foxa2/Heg1/Zfpm2/Lif/Chd7/Tmem38b/Bmp2/Lama1/Mir20a/Ctnnb1/Tgfb3/Hhip/Sp3/Fbn1/Rspo2/Fbxw7/Ywhaz/Cfc1/Kdr/Man2a1/Lef1/Errfi1/Cebpa/Grhl2/Dppa4/Hydin/Phox2b/Notch1/Lipa	29	FALSE
GO:0033500	carbohydrate homeostasis	32/1506	335/28832	0.0955223880597015	1.82875265108719	3.58180608543276	0.000782497428876981	0.0196790982274849	0.0159140235630875	Stxbp5l/Gclm/Foxa2/Zbtb20/Neurod1/Adcy8/Prkaa2/Hk2/Map4k4/Fbn1/Sucnr1/Rab11fip2/Foxo3/Rptor/Col1a1/Cacna1a/Pparg/Ptprj/Rab11fip5/Gpr27/Bace2/Camk2n1/Appl2/Oas1h/Becn2/Cebpa/Fbn2/Pim3/Mcu/Vsnl1/Pax6/Ppp3ca	32	FALSE
GO:0010976	positive regulation of neuron projection development	25/1506	239/28832	0.104602510460251	2.00258936360555	3.65381444354963	0.000786461731125179	0.0196790982274849	0.0159140235630875	Fut9/Elavl4/Ptprz1/Cntn1/Ptprd/Lrrc7/Arf6/Lif/Zfp804a/Cobl/Nfe2l2/Adamts1/Stmn2/Atoh7/Fyn/Slc30a1/Negr1/Lyn/Tnn/Atp8a2/Serpini1/Camk2b/Actr3/Mir124a-3/Ptk2b	25	TRUE
GO:0045216	cell-cell junction organization	25/1506	239/28832	0.104602510460251	2.00258936360555	3.65381444354963	0.000786461731125179	0.0196790982274849	0.0159140235630875	Cdh7/Heg1/Rock2/Nphp1/Cdh8/Epb41l3/Nedd4l/Patj/Ctnnb1/Kirrel1/Tgfb3/Cdh10/Dlg1/Fer/Adam10/Gja1/Cav1/Dsp/Cdh2/Grhl2/F2r/Cldn11/Numb/Ect2/Gjd3	25	FALSE
GO:0021782	glial cell development	18/1506	149/28832	0.120805369127517	2.31278911200834	3.771639026156	0.000797475723746699	0.0197021681584854	0.0159326796733064	Cntn1/Sh3tc2/Fa2h/9630013A20Rik/Pou3f1/Nrros/Ckap5/Dll1/Nkx6-2/Arhgef10/Clu/Gpm6b/Lyn/Nfix/B4galt5/Hes5/Kcnj10/Hdac11	18	FALSE
GO:0060993	kidney morphogenesis	15/1506	113/28832	0.132743362831858	2.54133906850474	3.85395871986947	0.000801444128480762	0.0197021681584854	0.0159326796733064	Kif26b/Calb1/Lgr4/Lif/Adamts16/Gcnt1/Bmp2/Ctnnb1/Dlg1/Gdnf/Hes5/Fras1/Irx1/Stat1/Ppp3ca	15	FALSE
GO:0072080	nephron tubule development	15/1506	113/28832	0.132743362831858	2.54133906850474	3.85395871986947	0.000801444128480762	0.0197021681584854	0.0159326796733064	Kif26b/Calb1/Lgr4/Lif/Adamts16/Bmp2/Ctnnb1/Dll1/Dlg1/Aqp11/Gdnf/Hes5/Irx1/Stat1/Notch1	15	FALSE
GO:0090132	epithelium migration	15/1506	113/28832	0.132743362831858	2.54133906850474	3.85395871986947	0.000801444128480762	0.0197021681584854	0.0159326796733064	Arf6/Tacr1/Tac1/Rreb1/Daam2/Map4k4/Fat2/Kank2/Kank1/Mapre2/Evl/Serpine1/Grhl2/Iqsec1/Krt2	15	FALSE
GO:0015698	inorganic anion transport	20/1506	175/28832	0.114285714285714	2.18797192183646	3.70053184198712	0.000856190432310422	0.0209561020659385	0.0169467065112787	Slc13a1/Gabrb2/Kcnk1/Gabra6/Atp8b1/Aqp6/Kcne2/Racgap1/Ank/Car7/P2ry6/Gabrr2/Slc6a1/Nmur2/Ano4/Glra1/Slc1a1/Slc4a9/Slc4a8/Xpr1	20	FALSE
GO:0060042	retina morphogenesis in camera-type eye	13/1506	91/28832	0.142857142857143	2.73496490229558	3.89147961144596	0.000876047113122957	0.0212314250456664	0.0171693537248959	Calb1/Irx6/Ndp/Bbs10/Dll1/Trpm1/Arl6/Man2a1/Slc1a1/Vsx1/Atp8a2/Rho/Notch1	13	FALSE
GO:0033363	secretory granule organization	12/1506	80/28832	0.15	2.87171314741036	3.93554209082861	0.000880620025710753	0.0212314250456664	0.0171693537248959	Sppl2c/Cylc2/Abca1/Tbpl1/Lyst/Sec23ip/Chn2/Ccdc38/Slc35d3/Syt4/Actl9/Rab38	12	FALSE
