loop_id	sample	group	center_value	background_mean	enrichment
19	mut_M2	mut	5.98626899719238	5.98626899719238	1
19	mut_M3	mut	8.81742572784424	8.81742572784424	1
20	ctrl_M1	ctrl	5.32979774475098	5.32979774475098	1
20	ctrl_M2	ctrl	5.10938501358032	5.10938501358032	1
20	ctrl_M3	ctrl	11.0027761459351	11.0027761459351	1
20	mut_M1	mut	8.90987586975098	8.90987586975098	1
20	mut_M2	mut	2.80170297622681	2.80170297622681	1
20	mut_M3	mut	2.02311730384827	2.02311730384827	1
21	ctrl_M1	ctrl	9.21267318725586	9.21267318725586	1
21	ctrl_M2	ctrl	8.57850933074951	8.57850933074951	1
21	ctrl_M3	ctrl	19.6393032073975	19.6393032073975	1
21	mut_M1	mut	18.8822326660156	18.8822326660156	1
21	mut_M2	mut	14.1763458251953	14.1763458251953	1
21	mut_M3	mut	11.5913381576538	11.5913381576538	1
22	ctrl_M1	ctrl	6.33336925506592	6.33336925506592	1
22	ctrl_M2	ctrl	5.81546306610107	5.81546306610107	1
22	ctrl_M3	ctrl	13.2436580657959	13.2436580657959	1
22	mut_M1	mut	8.19390392303467	8.19390392303467	1
22	mut_M2	mut	10.3255424499512	10.3255424499512	1
22	mut_M3	mut	7.73040151596069	7.73040151596069	1
23	ctrl_M1	ctrl	4.29687070846558	4.29687070846558	1
23	ctrl_M2	ctrl	3.74889326095581	3.74889326095581	1
23	ctrl_M3	ctrl	13.2337102890015	13.2337102890015	1
23	mut_M1	mut	4.65781784057617	4.65781784057617	1
23	mut_M2	mut	3.1976158618927	3.1976158618927	1
23	mut_M3	mut	6.44218778610229	6.44218778610229	1
24	ctrl_M1	ctrl	12.4988660812378	12.4988660812378	1
24	ctrl_M2	ctrl	13.5359029769897	13.5359029769897	1
24	ctrl_M3	ctrl	23.7624607086182	23.7624607086182	1
24	mut_M1	mut	23.0919742584229	23.0919742584229	1
24	mut_M2	mut	20.6711349487305	20.6711349487305	1
24	mut_M3	mut	20.4682521820068	20.4682521820068	1
25	ctrl_M1	ctrl	2.93170809745789	2.93170809745789	1
25	ctrl_M2	ctrl	4.78892755508423	4.78892755508423	1
25	ctrl_M3	ctrl	11.5124740600586	11.5124740600586	1
25	mut_M1	mut	8.63811302185059	8.63811302185059	1
25	mut_M2	mut	5.51725435256958	5.51725435256958	1
25	mut_M3	mut	7.80207204818726	7.80207204818726	1
26	ctrl_M1	ctrl	10.4226903915405	10.4226903915405	1
26	ctrl_M2	ctrl	7.25896883010864	7.25896883010864	1
26	ctrl_M3	ctrl	12.9487390518188	12.9487390518188	1
26	mut_M1	mut	10.9897136688232	10.9897136688232	1
26	mut_M2	mut	9.66243267059326	9.66243267059326	1
26	mut_M3	mut	2.65871620178223	2.65871620178223	1
27	ctrl_M1	ctrl	4.4984974861145	4.4984974861145	1
27	ctrl_M2	ctrl	6.8806004524231	6.8806004524231	1
27	ctrl_M3	ctrl	11.6486434936523	11.6486434936523	1
27	mut_M1	mut	8.48676872253418	8.48676872253418	1
27	mut_M2	mut	8.70139217376709	8.70139217376709	1
27	mut_M3	mut	9.78114795684814	9.78114795684814	1
28	ctrl_M1	ctrl	5.63455152511597	5.63455152511597	1
28	ctrl_M2	ctrl	3.38610219955444	3.38610219955444	1
28	ctrl_M3	ctrl	13.8279647827148	13.8279647827148	1
28	mut_M1	mut	6.3283805847168	6.3283805847168	1
28	mut_M2	mut	6.94728136062622	6.94728136062622	1
28	mut_M3	mut	8.66948699951172	8.66948699951172	1
29	ctrl_M1	ctrl	5.39227676391602	5.39227676391602	1
29	ctrl_M2	ctrl	3.74577379226685	3.74577379226685	1
29	ctrl_M3	ctrl	12.1025857925415	12.1025857925415	1
29	mut_M1	mut	7.66841602325439	7.66841602325439	1
29	mut_M2	mut	5.04204559326172	5.04204559326172	1
29	mut_M3	mut	3.25191593170166	3.25191593170166	1
30	ctrl_M1	ctrl	5.95307922363281	5.95307922363281	1
30	ctrl_M2	ctrl	8.49744987487793	8.49744987487793	1
30	ctrl_M3	ctrl	13.2616052627563	13.2616052627563	1
30	mut_M1	mut	9.08531951904297	9.08531951904297	1
30	mut_M2	mut	9.4437141418457	9.4437141418457	1
30	mut_M3	mut	9.49926567077637	9.49926567077637	1
31	ctrl_M1	ctrl	7.9152307510376	7.9152307510376	1
31	ctrl_M2	ctrl	6.75910806655884	6.75910806655884	1
31	ctrl_M3	ctrl	8.60067367553711	8.60067367553711	1
31	mut_M1	mut	3.80981230735779	3.80981230735779	1
