	ctrl_M1	ctrl_M2	ctrl_M3	mut_M1	mut_M2	mut_M3
loop_6565	469.209245681763	396.723557472229	409.311857700348	426.092342376709	497.331543922424	472.089823722839
loop_6566	405.030533790588	354.091429233551	368.77379989624	410.758285522461	458.323230743408	411.082181930542
loop_6567	448.458695411682	388.504464149475	351.969636917114	429.46928024292	445.809375762939	403.654541492462
loop_6568	418.437517166138	306.543350696564	323.348338127136	360.789828300476	454.36333656311	384.616202831268
loop_6569	430.853917598724	399.10154914856	435.255575180054	471.103734016418	518.066148757935	476.418370246887
loop_6570	333.413070201874	284.989058494568	259.694465875626	311.690272569656	367.824370503426	320.353137135506
loop_6571	213.59748506546	199.549829006195	210.639560699463	213.522850990295	219.789404034615	223.252885341644
loop_6572	198.746954202652	188.930933237076	184.708433866501	187.920315265656	210.212272405624	215.328885555267
loop_6573	491.631630420685	266.896397590637	275.566205978394	572.391803741455	485.839262962341	349.428689956665
loop_6574	420.45698928833	381.556898117065	369.076157093048	442.139144897461	475.668238639832	415.574221611023
loop_6575	389.717774868011	328.636589050293	309.437809944153	379.201988220215	389.557806015015	393.852509021759
loop_6576	292.752198696136	282.995138168335	263.488953590393	311.27561378479	323.97177028656	309.861441612244
loop_6577	276.269391775131	268.22279882431	289.500306606293	337.131714344025	390.857834100723	347.987664222717
loop_6578	393.16508436203	354.798143386841	368.844227790833	383.930654525757	447.96409034729	408.185742378235
loop_6579	376.054906368256	307.54545545578	303.810599803925	379.216463565826	394.62970495224	378.063556909561
loop_6580	281.054002523422	268.142419815063	287.605379104614	294.669701099396	302.924777030945	284.707293510437
loop_6581	322.759386301041	300.393954277039	305.724655628204	325.212239742279	341.45843321085	333.4613468647
loop_6582	202.107155561447	197.843512773514	194.837797999382	191.7286632061	210.302444934845	230.691792488098
loop_6583	342.2544901371	315.312124729156	307.286966323853	350.266004562378	354.675982952118	352.064534902573
loop_6584	254.836045742035	222.148928165436	202.435685873032	215.810645103455	278.456603765488	256.645796298981
loop_6585	289.742658615112	248.446278095245	265.415142774582	269.908952236176	349.25049161911	300.535210609436
loop_6586	153.559799671173	149.696729183197	136.088736414909	169.209273576736	160.378696203232	169.707141399384
loop_6587	200.159686565399	150.697393894196	154.166282057762	158.754429340363	193.287221670151	183.230001211166
loop_6588	216.29338991642	161.044883847237	144.654553055763	193.46352148056	233.228925228119	225.535471200943
loop_6589	391.307698726654	308.497259616852	308.650144100189	322.53599023819	345.426241397858	399.191578388214
loop_6590	328.478578090668	300.126549720764	282.774129390717	305.27587556839	365.465252399445	335.827874898911
loop_6591	447.968258857727	495.918032169342	427.685480594635	480.981427192688	538.959908485413	491.668331623077
loop_6592	221.603069543839	200.42050743103	185.513890743256	187.446209669113	232.832852840424	218.512277841568
loop_6593	170.934862613678	137.303540945053	146.314304113388	156.166793823242	160.257053256035	162.108922958374
loop_6594	207.224824905396	180.331344127655	179.546901702881	190.604838967323	217.649389266968	230.96305847168
loop_6595	343.094511032104	375.173116207123	374.887663841248	383.252921581268	417.451131343842	411.031660556793
loop_6596	280.761564254761	300.252825975418	295.241452932358	309.434898138046	336.500617027283	359.426556587219
loop_6597	153.990364432335	120.548790931702	113.705286741257	124.60028719902	122.602526843548	139.056855678558
loop_6598	226.473184347153	207.485691547394	184.563074350357	227.066991329193	226.281567215919	248.596707344055
loop_6599	278.77907371521	283.128513336182	284.757948875427	306.786165237427	350.391780376434	303.555629253387
loop_6600	193.997576713562	166.893350243568	162.786850035191	191.960713624954	180.430345535278	204.901179075241
loop_6601	453.125465869904	574.711405754089	636.224843025208	625.869724273682	586.266243457794	638.325536251068
loop_6602	202.577285528183	198.427434206009	182.567598104477	167.717841863632	172.278133571148	200.831422567368
loop_6603	192.107756137848	156.659571170807	192.229719638824	172.115093946457	199.753978729248	207.330634355545
loop_6604	159.6049721241	177.970220327377	171.840678691864	177.975975513458	166.69394159317	172.51170706749
loop_6605	122.43264901638	104.10795712471	108.354514598846	101.285985469818	111.763813912868	118.16265141964
loop_6606	186.864107131958	155.942525446415	143.157516479492	166.264822006226	179.502316832542	164.935684204102
loop_6607	87.5210968255997	106.445292472839	88.3176716566086	128.97027695179	130.396090745926	111.155719041824
loop_6608	138.62066078186	123.479094207287	141.738343715668	158.777346730232	130.099106132984	125.014995574951
loop_6609	109.454622447491	99.77723133564	110.592467188835	118.323185801506	113.775499582291	122.211864709854
loop_6610	113.416468381882	96.2258639335632	100.323395431042	99.7206370830536	115.55059158802	113.165810883045
loop_6611	122.340955853462	123.495587587357	103.242979824543	117.160053610802	155.13134932518	140.769111275673
loop_6612	159.427559614182	173.685084342957	191.907917022705	225.571431875229	188.76693713665	234.337577223778
loop_6613	125.357108831406	165.454935908318	144.002061247826	168.960159778595	176.105985641479	199.34975373745
loop_6614	51.8251600861549	60.858585357666	60.7206494510174	55.0604483485222	69.5437126755714	71.622177541256
loop_6615	106.168168187141	97.7506531476974	111.332275867462	71.5855265259743	96.9401618242264	110.202490568161
loop_6616	36.7303764820099	36.2598200142384	36.9711491763592	37.0842804610729	46.5890976190567	49.4122257232666
loop_6617	387.210577011108	284.133678436279	289.591456890106	322.292374610901	357.991231918335	385.907745361328
loop_6618	340.579433917999	224.911466598511	231.068615913391	261.436106681824	314.983058929443	287.646696567535
loop_6619	159.547180652618	133.071765184402	134.456763625145	152.09823513031	169.209208011627	180.959304332733
loop_6620	144.050246953964	121.508543968201	126.869777083397	158.130708694458	162.356141805649	164.121001720428
loop_6621	149.458947181702	111.928278923035	109.410960912704	119.33674788475	135.901829600334	145.994643211365
loop_6622	233.554429769516	185.109546422958	202.4489402771	234.393845558167	240.193719387054	250.893377661705
loop_6623	144.74235200882	123.63514316082	122.981182396412	120.896089553833	149.961607098579	148.244267821312
loop_6624	107.033927083015	86.6497182250023	88.6657226085663	89.6057877540588	86.863489151001	103.931082844734
loop_6625	189.429092884064	146.393080472946	142.287554502487	147.109753847122	168.266629219055	169.81719326973
loop_6626	169.65172624588	148.255886673927	164.518631696701	137.782490968704	177.945929050446	175.788910388947
loop_6627	144.426817178726	106.535833418369	115.142613768578	126.923666238785	131.138429641724	137.21311879158
loop_6628	99.30238032341	75.2320462465286	81.1968808174133	74.2438867390156	85.4335144758224	95.4095324277878
loop_6629	218.875834703445	183.622235178947	171.706240296364	205.472079277039	266.783449172974	208.726232886314
loop_6630	98.7888872027397	87.8573859930038	91.0169664025307	95.475682258606	99.8103608489037	118.128560781479
loop_6631	126.839669585228	113.725934565067	108.995256304741	105.16592168808	104.042533099651	127.40192180872
loop_6632	212.285604715347	170.376663208008	164.699890851974	173.335357069969	192.268221020699	185.997224807739
loop_6633	100.512166500092	77.2152680158615	92.8156291246414	90.4751604795456	98.9901328086853	98.6281912326813
loop_6634	149.176894664764	105.084959864616	117.568291187286	119.099768877029	130.764088869095	135.178475260735
loop_6635	127.153847455978	96.7460291981697	105.130077242851	97.5496962070465	97.2952177524567	126.30298948288
loop_6636	249.295295715332	204.829131603241	203.871332406998	220.355780124664	241.99045586586	224.753913879395
loop_6637	77.8514988422394	68.9831363558769	73.5833224654198	97.7562649250031	93.5419117212296	98.0488851666451
loop_6638	120.936737775803	104.593503952026	96.422417640686	113.890842914581	140.822509169579	124.329584896564
loop_6639	102.414905309677	80.7198091745377	74.4689230322838	90.6629302501678	99.9879966378212	94.4755431413651
loop_6640	108.276650905609	96.4714825749397	94.0681962966919	89.278613448143	131.876586437225	101.583079576492
loop_6641	74.2936196029186	66.7252359688282	58.8758256435394	73.1425195336342	71.3007112145424	75.7059416770935
loop_6642	82.6312475204468	90.4617040753365	70.3376691937447	67.3531262874603	85.8604500293732	94.2475293874741
loop_6643	94.6738775968552	93.7851206660271	97.5435779094696	215.982941806316	137.255123615265	136.224777460098
loop_6644	69.2890259027481	49.5388424098492	43.9658324122429	56.128586769104	58.3533921837807	64.6874423027039
loop_6645	115.908493459225	90.7768123149872	86.387614607811	96.0165445208549	107.575561642647	105.325361967087
loop_6646	53.9802665114403	44.7543514072895	37.6448299884796	45.7528504729271	46.6979157924652	61.4098463654518
loop_6647	90.3024985790253	104.339125752449	100.545674860477	102.207882285118	86.2437534332275	98.9822242259979
loop_6648	66.5613070726395	61.4937770366669	70.119144320488	66.8317731618881	74.3132464885712	57.877832531929
loop_6649	326.071315288544	234.32587480545	237.838131904602	297.076652526855	294.880406141281	290.565019130707
loop_6650	313.204246997833	229.757598400116	260.577736139297	257.868238449097	264.139671802521	289.366626262665
loop_6651	558.594648361206	349.913496017456	350.649130821228	380.697030067444	452.783983230591	434.279405593872
loop_6652	204.270325183868	159.61763215065	170.981217622757	179.246982574463	200.037848949432	204.279203891754
loop_6653	263.663377761841	206.404151678085	193.508791327477	239.012934684753	262.401434540749	239.496078491211
loop_6654	283.687367916107	184.729007005692	212.552847385406	240.899078369141	279.028561592102	274.99595117569
loop_6655	251.98006439209	234.169917821884	213.310992956161	236.455011367798	301.622534155846	283.136534929276
loop_6656	204.440333127975	170.411174297333	174.15896821022	192.327408313751	235.595862865448	224.046016216278
loop_6657	254.339799404144	173.799465179443	175.785318136215	200.630863189697	230.619612216949	243.540281295776
loop_6658	224.269899845123	156.502988576889	148.932914733887	181.45871758461	176.913464069366	203.678052902222
loop_6659	244.63933801651	190.417197704315	172.669855117798	183.741636753082	199.936125278473	189.871593475342
loop_6660	215.133643627167	170.047740221024	184.328548431396	214.664753437042	207.50874376297	211.096386909485
loop_6661	272.566373825073	180.548348426819	183.134496927261	196.018569946289	247.290404558182	227.379832744598
loop_6662	239.509365320206	220.647029876709	215.225003480911	216.991243839264	253.012654304504	242.653399467468
loop_6663	161.422297477722	127.787148237228	126.610883355141	139.061383724213	148.553027868271	158.703616976738
loop_6664	247.032073259354	171.545411467552	192.700954914093	221.884297847748	248.266127586365	252.367265224457
loop_6665	229.124092102051	167.100250720978	174.793422698975	195.402009010315	211.042407989502	220.555752754211
loop_6666	178.383501887321	112.532201886177	120.663694381714	127.86972284317	142.223152637482	141.519322156906
loop_6667	179.914608120918	112.525203347206	129.781499147415	138.434611201286	136.166206121445	143.447004556656
loop_6668	188.34081363678	158.621887683868	152.668368816376	171.400404453278	193.07945561409	201.296432495117
loop_6669	105.014138817787	97.3387907743454	99.3946940302849	112.271490097046	119.1312302351	122.47102189064
loop_6670	84.4986280202866	81.6496444046497	91.5746527910233	96.2361606359482	101.988865017891	105.77706694603
loop_6671	179.435295343399	122.454009056091	152.302102088928	157.630269050598	155.128939032555	184.950260877609
loop_6672	103.495270252228	97.7951227426529	127.642402291298	129.313137769699	81.6240010857582	80.4885106086731
loop_6673	135.944121956825	116.134168565273	101.707414269447	114.385404348373	120.50138771534	141.261580109596
loop_6674	75.04576587677	66.8207094669342	63.9931949973106	67.5900011062622	78.1793175935745	76.7786522507668
loop_6675	153.967196941376	140.469345569611	142.322136759758	148.158316373825	178.037706613541	172.956815242767
loop_6676	103.075071811676	99.4121704101562	99.1062006950378	107.881838083267	128.853132724762	133.636726975441
loop_6677	136.434280157089	109.445346951485	110.100482463837	122.243188738823	116.024127483368	145.6072306633
loop_6678	109.976843833923	76.5415493249893	95.7388328313828	93.5289544463158	112.55134999752	114.71573984623
loop_6679	114.499720454216	91.2530875205994	109.762763381004	123.11742913723	118.80605083704	139.915306210518
loop_6680	55.2772396206856	43.9460902512074	40.0481418371201	57.8496636748314	55.4200592637062	65.9065155982971
loop_6681	54.0129141807556	61.4005436897278	46.2476413846016	68.1773239374161	64.9426970481873	77.2374026179314
loop_6682	152.884868383408	142.277272939682	153.765741705894	129.258479118347	165.074279904366	174.785681724548
loop_6683	45.8927670121193	47.8050124645233	44.629767537117	50.186671435833	56.593910753727	60.6292536854744
loop_6684	458.322057723999	296.880064487457	323.467442512512	363.03307390213	420.453822612762	403.262207508087
loop_6685	491.336592674255	370.042343139648	361.855377197266	377.407397270203	529.92387008667	430.425738334656
loop_6686	371.403844356537	248.973718643188	235.349764347076	288.729372024536	331.625796794891	305.526586055756
loop_6687	513.136066436768	391.764560699463	399.300097465515	467.852338790894	538.530989646912	436.091757774353
loop_6688	354.206357955933	266.097169876099	248.101871013641	314.500320911407	358.075469493866	329.118215084076
loop_6689	477.891187667847	357.021970272064	357.762792110443	430.589159011841	455.867875099182	458.794672966003
loop_6690	343.538146018982	237.119995117188	222.335378646851	265.025568008423	294.636971473694	294.4536652565
loop_6691	177.806288480759	134.592024087906	155.401319503784	178.268615245819	142.903523683548	183.932512283325
loop_6692	258.116419792175	208.498279571533	207.58101940155	237.160737991333	246.072385787964	236.851861000061
loop_6693	417.658900260925	277.94020152092	283.456672906876	321.402541160583	402.53831911087	321.253779411316
loop_6694	169.594223022461	104.4934643507	116.505300283432	118.096542716026	135.743757247925	120.323822617531
loop_6695	134.064108133316	82.6344220042229	94.1673393249512	111.79274559021	123.871654987335	120.681519031525
loop_6696	250.207345485687	183.03698849678	170.008981227875	212.916347026825	244.763640403748	226.995429039001
loop_6697	417.321776390076	303.691701889038	327.641046524048	350.351885795593	405.101245880127	379.744922161102
loop_6698	130.402466058731	112.085021853447	107.25763297081	127.155300855637	138.586105108261	127.485516309738
loop_6699	196.458414793015	154.988620042801	160.736704587936	175.754379034042	178.068606734276	169.809622526169
loop_6700	231.163808822632	176.430016040802	203.789938926697	202.118076086044	227.815104484558	223.597382307053
loop_6701	179.66871714592	139.323323249817	156.194289922714	162.979942083359	200.179855823517	195.43846154213
loop_6702	188.470528364182	149.589348316193	144.032370090485	207.932587623596	209.386054039001	247.694121360779
loop_6703	167.081111073494	136.318865299225	124.519702315331	131.949332714081	130.099566221237	144.314264416695
loop_6704	96.1724242568016	76.6186671257019	85.754725754261	88.4449536800385	96.0460641384125	100.77910888195
loop_6705	149.41684371233	140.73720741272	136.044160783291	151.523287773132	166.64257311821	170.910768091679
loop_6706	197.606389760971	205.539655208588	222.446880340576	213.817690610886	237.258426189423	236.246878266335
loop_6707	47.0277165174484	43.4434207975864	48.6409145593643	42.8482006788254	45.6325353384018	56.1056271195412
loop_6708	97.2938653826714	102.860222101212	117.547050952911	104.539495825768	113.262330293655	102.717324495316
loop_6709	245.52491235733	197.737712621689	197.441065788269	193.110767364502	245.044680356979	236.057892560959
loop_6710	406.206930160522	311.11053276062	289.614527702332	318.566757678986	403.203987598419	343.170479774475
loop_6711	202.755201816559	153.491753339767	139.110205173492	161.275431156158	184.907344818115	168.402766823769
loop_6712	178.871842384338	149.801032304764	156.499623298645	200.266503334045	193.714475870132	198.226273536682
loop_6713	239.807462930679	201.946432352066	182.945240974426	225.053456783295	237.381053924561	268.286118507385
loop_6714	200.163479089737	145.97169816494	153.359866321087	177.972269296646	198.445360898972	206.05017375946
loop_6715	138.068484783173	99.320362508297	108.111726284027	117.554212808609	116.538425803185	129.029693365097
loop_6716	168.317131280899	167.217097520828	188.167070269585	201.191251277924	239.233793497086	212.453855752945
loop_6717	270.008389949799	260.246798992157	257.107044219971	227.975246906281	261.347097396851	266.676732301712
loop_6718	105.361637353897	81.5450860261917	100.965767860413	94.5583353936672	105.177229404449	111.076193094254
loop_6719	93.7773439288139	73.6182498931885	80.2104474306107	92.3475276231766	92.6990206241608	92.5684722065926
loop_6720	95.5999115109444	85.6776349544525	79.2868458032608	84.3407661914825	103.466540455818	102.104144334793
loop_6721	110.261879920959	106.255311369896	111.034781873226	114.369486510754	126.206886529922	100.867635250092
loop_6722	145.981565117836	105.739366948605	101.802100718021	128.915008187294	150.969731092453	134.974521994591
loop_6723	164.924864768982	188.702682256699	159.449110269547	160.518632888794	189.614318847656	197.859087944031
loop_6724	48.3581014871597	52.0866370797157	40.1598869562149	57.7529907822609	71.3057826757431	62.6288105547428
loop_6725	192.776589155197	180.763178110123	232.928861141205	225.690145730972	262.636786699295	221.73107111454
loop_6726	112.756021499634	93.7545046806335	91.9120644927025	106.380911827087	95.5942349433899	107.196493625641
loop_6727	61.7816058397293	48.8968500494957	60.0923327505589	64.3196172714233	68.0632984638214	53.3025115728378
loop_6728	139.427541851997	106.039732217789	128.594242095947	132.042271494865	126.311911702156	102.807840704918
loop_6729	364.135849952698	276.331511974335	277.222659111023	335.987106323242	365.389960289001	338.961464881897
loop_6730	329.166365146637	276.41942691803	271.327358722687	288.051635742188	314.570780277252	311.881072998047
loop_6731	304.603630304337	254.019154548645	283.104444980621	298.447460174561	333.866170406342	314.018943786621
loop_6732	369.861958503723	296.730432033539	284.428638935089	281.653854370117	339.082936286926	365.015063762665
loop_6733	77.7707850933075	79.8534333705902	85.5403770208359	97.4473197460175	109.31374335289	112.948310524225
loop_6734	393.670480728149	294.343001365662	291.715030670166	329.151708602905	373.010986328125	330.957722663879
loop_6735	255.494764089584	183.565128803253	180.991514444351	201.730515480042	217.537186384201	222.601258516312
loop_6736	295.434259414673	224.813585758209	223.115978240967	259.626452922821	303.30716753006	280.11932849884
loop_6737	482.903027534485	345.090725421906	345.084975242615	382.876832962036	439.749176025391	430.228154182434
loop_6738	196.23969912529	156.260552406311	167.495303630829	185.159222126007	185.047360420227	181.709820508957
loop_6739	181.815937042236	154.8765873909	143.635680913925	159.064762115479	188.05927157402	165.673372983932
loop_6740	201.102060317993	153.033844590187	151.309376239777	164.311000585556	204.102896690369	206.940728187561
loop_6741	304.519102096558	237.215036869049	321.098106622696	363.401681900024	299.283028364182	217.35799574852
loop_6742	232.80170583725	190.771488428116	184.119974851608	190.272886276245	196.554494380951	220.662898778915
loop_6743	205.049166440964	137.976394414902	171.86242723465	214.800274372101	224.438487052917	202.644389390945
loop_6744	217.494336605072	148.086107969284	155.446753501892	175.358363866806	193.380019664764	208.891595125198
loop_6745	187.40275144577	152.772205471992	183.871996641159	168.706477403641	166.538913726807	197.376611709595
loop_6746	183.379280567169	139.287759780884	144.496587991714	175.053231954575	208.923913955688	200.087671041489
loop_6747	165.491145372391	151.799883365631	164.006251811981	174.208961248398	186.9604408741	187.657048463821
loop_6748	98.5473608970642	101.35155326128	98.2908707857132	93.0775628089905	110.812665522099	116.014520466328
loop_6749	153.753657102585	142.218026161194	131.31309479475	130.127989292145	137.1796002388	176.490852355957
loop_6750	117.047222733498	91.7154159545898	87.2720913887024	79.6310217380524	106.054855823517	97.3077422380447
loop_6751	171.291234493256	118.862214565277	99.4980608224869	126.419526338577	140.82336461544	142.220027446747
loop_6752	140.825670957565	123.073701143265	121.203513085842	130.927347898483	140.750417947769	134.921430230141
loop_6753	161.375690460205	118.032183885574	124.097756147385	138.623032450676	126.891531825066	136.65382540226
loop_6754	132.376635909081	107.149723768234	105.396168529987	83.9346805214882	98.7758091688156	120.06672668457
loop_6755	63.822570502758	53.6177190244198	73.3619746267796	68.1252581477165	63.6866164207458	70.9642108678818
loop_6756	107.09596824646	99.1483401060104	116.911674976349	108.563880443573	115.673654198647	111.755597114563
loop_6757	73.2493008375168	64.5509617328644	53.9430871605873	63.355651140213	68.8087674975395	66.6278137564659
loop_6758	35.0016829073429	26.2931717932224	32.1177247166634	30.9759792983532	29.9308965206146	36.8660928606987
loop_6759	61.0234208703041	40.8641876578331	45.2552887201309	51.9680778980255	70.4349162578583	51.9622133970261
loop_6760	379.685127258301	267.048503875732	253.933217048645	319.854745864868	336.435829162598	323.978354930878
loop_6761	402.209558486938	300.22464799881	281.64075756073	331.691483020782	349.83106470108	352.3523478508
loop_6762	401.643585681915	298.202572822571	341.1047706604	356.138807296753	408.351019859314	350.311762332916
loop_6763	265.45405626297	183.7953312397	191.576658725739	218.61342716217	246.515376567841	228.295098781586
loop_6764	294.123258113861	217.284657478333	226.369657039642	243.385962963104	281.940524101257	274.339308738708
loop_6765	448.004145145416	310.035560846329	315.489413738251	374.330226421356	442.182454109192	358.465871810913
loop_6766	326.727279663086	226.488555431366	246.665803909302	267.843150138855	289.407310009003	302.7000041008
loop_6767	451.831484556198	289.649004220963	300.15248966217	371.424829244614	423.899894714355	377.810374259949
loop_6768	213.063836812973	145.330849528313	152.710088729858	172.211135387421	183.246001005173	195.619183063507
loop_6769	468.465106010437	303.062018871307	319.327833652496	364.343444824219	421.840106964111	401.869314193726
loop_6770	312.287473201752	206.838002681732	236.02280664444	271.322261333466	288.084832668304	277.086179256439
loop_6771	347.756533145905	255.49413728714	263.182060003281	310.544678688049	352.340777397156	337.763906002045
loop_6772	206.03112745285	179.680325031281	172.192675113678	201.598474979401	201.607649803162	220.530008792877
loop_6773	225.667101383209	163.959161520004	177.359940767288	188.268676042557	200.374938488007	185.794201493263
loop_6774	156.446309566498	125.912383913994	121.521520733833	149.584442853928	159.362276315689	155.394624352455
loop_6775	239.232157468796	199.055946588516	191.801293849945	204.345896720886	241.580529212952	251.488700866699
loop_6776	221.144290208817	180.743953585625	190.06622838974	200.52345085144	231.888700485229	219.210082054138
loop_6777	302.70423078537	311.877965450287	327.305397510529	346.478539466858	372.508152008057	341.328166484833
loop_6778	231.319196462631	222.859346628189	215.175902605057	253.02855348587	277.128609895706	263.580581903458
loop_6779	145.406962394714	115.451549291611	128.905494332314	146.443967223167	129.428130447865	161.971320152283
loop_6780	272.959565401077	196.490159034729	203.661398172379	208.548366069794	235.535341262817	264.95858669281
loop_6781	152.00261759758	95.7051222324371	105.56075245142	123.819278240204	133.452300786972	151.596885442734
loop_6782	150.89338350296	135.085055351257	129.095517635345	166.887713432312	167.319596290588	165.599331140518
loop_6783	132.643196940422	114.679085731506	110.17699277401	124.719886064529	119.827978491783	124.745553314686
loop_6784	110.882679700851	109.459962725639	111.691412001848	132.764101028442	132.785467028618	135.863248825073
loop_6785	143.455131292343	108.312126159668	116.95134472847	133.042053937912	148.754091739655	142.734066843987
loop_6786	157.555728435516	129.218154191971	116.493834853172	118.935145974159	124.715705752373	119.672207891941
loop_6787	243.060762882233	201.743854880333	222.351778030396	238.497454404831	229.123299837112	239.862312316895
loop_6788	131.084664225578	126.496624469757	135.152517199516	131.629495859146	128.675013661385	144.341465711594
loop_6789	94.7537272572517	66.007873237133	60.9678829908371	65.7719275951385	76.2528264522552	74.3091463446617
loop_6790	148.692219734192	104.302604079247	122.376270830631	139.720361411572	168.624860525131	142.020335197449
loop_6791	160.619292974472	112.809521079063	128.854364275932	123.636431694031	128.304932594299	145.785090446472
loop_6792	188.647065401077	133.24204158783	130.773093700409	149.706519007683	164.041681170464	179.574753284454
loop_6793	86.6821935772896	73.0317496657372	81.9753145873547	96.5767763257027	89.7106529474258	103.935474216938
loop_6794	126.82573390007	82.7030472755432	84.9001624584198	98.0395173430443	96.739172399044	121.054326057434
loop_6795	175.891529321671	154.751624107361	144.796081185341	142.596787452698	201.140727996826	194.064330816269
loop_6796	84.9930287599564	65.6395805478096	80.9697187542915	65.0607865452766	80.736191868782	81.4971204400063
loop_6797	133.011437654495	102.000959336758	92.8297239542007	112.155177593231	92.8560586571693	116.624419331551
loop_6798	98.8858482837677	67.2941219210625	98.0111031532288	81.8263993263245	102.14449763298	120.97654402256
loop_6799	117.535521268845	119.057997345924	97.9681922197342	120.804912209511	134.005053639412	161.490864872932
loop_6800	112.423536539078	84.4917433857918	91.7856426239014	90.8381555080414	98.8680305480957	115.746921479702
loop_6801	90.3182517290115	82.9624011516571	86.1756390333176	106.544334053993	107.841690778732	109.397636294365
loop_6802	122.428977847099	93.7258396744728	77.220775783062	109.101566314697	139.312598228455	115.808355510235
loop_6803	320.77931022644	265.02596116066	282.288216114044	333.182654380798	309.283650398254	341.535208702087
loop_6804	92.8131816387177	67.7386045157909	62.3722431063652	77.1669580340385	64.6018958985806	75.4702510237694
loop_6805	86.2228045463562	115.793788075447	116.589901089668	155.45053601265	159.762198805809	143.614980578423
loop_6806	160.708007574081	147.624135732651	130.762255787849	169.700971722603	253.637244939804	217.901138544083
loop_6807	127.489496231079	93.0482165813446	95.1120064258575	95.2321389913559	115.422330617905	108.49142408371
loop_6808	79.065878033638	76.9386894702911	69.7604791522026	76.8739976882935	84.8714274764061	81.4061651229858
loop_6809	92.6545381546021	66.288608789444	70.1768608689308	64.9873939752579	94.5868411064148	91.2182146906853
loop_6810	117.743509054184	91.6752922534943	91.6232529878616	106.477731585503	128.676901936531	122.086945176125
loop_6811	71.131588280201	66.3530251681805	67.7247521877289	66.4798997938633	78.0591113567352	79.3026416301727
loop_6812	56.5646885633469	47.7565816044807	44.3971516191959	44.3651795089245	54.0016357898712	50.9448435902596
loop_6813	58.2386395335197	34.6581721901894	45.3189131617546	36.3046489953995	34.3001912236214	48.5135143995285
loop_6814	73.7585100531578	60.6683399677277	63.2065700292587	61.9744057655334	69.18250644207	66.921763420105
loop_6815	52.2892367839813	35.2275915145874	46.5469428002834	46.2726444602013	53.8573540449142	59.3452995419502
loop_6816	338.22428894043	257.96296453476	244.046144962311	311.329026699066	354.936913490295	314.881752967834
loop_6817	272.742287158966	208.327847957611	216.420522689819	248.236539125443	280.431212186813	244.504102349281
loop_6818	297.690018177032	231.31086397171	206.893821954727	260.863584041595	294.576064586639	289.025236606598
loop_6819	305.71563243866	202.446328639984	225.064638614655	261.258498668671	264.586015701294	254.817544221878
loop_6820	271.674411773682	193.209315061569	209.835489988327	216.277083396912	252.769503593445	262.305982232094
loop_6821	255.027932882309	231.174601793289	257.234217643738	292.220702648163	294.929060935974	282.703746795654
loop_6822	258.594023227692	182.497010827065	160.395533084869	215.007868051529	221.727951288223	209.109457015991
loop_6823	203.738623142242	162.426792860031	160.162173867226	168.735399484634	181.027796506882	186.306124210358
loop_6824	215.404756784439	151.809506416321	162.699268102646	196.620161533356	215.123229980469	217.187652349472
loop_6825	137.864687681198	95.9919201731682	133.442477464676	120.953517079353	127.232462763786	148.706148803234
loop_6826	159.073172807693	113.388135194778	126.660459280014	137.646569609642	137.233747959137	143.688841700554
loop_6827	131.089433908463	97.1131184697151	98.9552962779999	111.264991641045	113.250510692596	107.418624401093
loop_6828	202.949506044388	179.389849662781	171.220856428146	199.73403263092	214.91592001915	199.570498466492
loop_6829	116.038318276405	82.2855867147446	102.24175876379	108.483802258968	133.650760054588	123.348872661591
loop_6830	106.904857695103	121.193306326866	123.977481365204	103.997285842896	126.504691004753	128.709213137627
loop_6831	224.710532188416	199.061360359192	195.041768550873	253.968971967697	266.336747169495	251.797028660774
loop_6832	127.007234573364	115.776697993279	95.5997595787048	82.8529368638992	136.570037126541	163.968977689743
loop_6833	114.610542535782	136.193650841713	92.689569234848	108.008328616619	144.492933869362	132.986905694008
loop_6834	89.5174763202667	89.6633203029633	68.2659533023834	87.9839077591896	81.8835877180099	106.633848786354
loop_6835	133.513118386269	105.085437774658	100.696368545294	93.8130081892014	130.470453441143	119.831221938133
loop_6836	100.412361979485	88.599234521389	110.781435370445	93.6333572268486	118.95932161808	116.873325288296
loop_6837	91.8892849683762	69.7974457740784	63.8411648869514	73.4474306106567	97.6238137483597	112.056394815445
loop_6838	52.8686839640141	57.9102132916451	56.0235417485237	55.5114780366421	69.7725496888161	58.8033230304718
loop_6839	318.587375640869	226.848019599915	253.291989803314	269.329292297363	307.662988185883	278.994170665741
loop_6840	415.210666179657	313.194424152374	299.847165107727	345.161613464355	356.460284233093	361.213537693024
loop_6841	345.993176937103	264.306041717529	265.368508338928	288.869857788086	320.196108341217	314.035206794739
loop_6842	242.084424495697	186.950481653214	204.990074872971	206.082419633865	234.51008605957	247.292091369629
loop_6843	432.634954929352	360.071839332581	359.22247838974	429.442979812622	439.993323326111	448.299346923828
loop_6844	322.084463596344	307.572560310364	293.806797027588	371.101668357849	393.808077812195	332.825293540955
loop_6845	301.417894124985	284.716886281967	275.27011179924	286.999857187271	288.448541879654	310.045174598694
loop_6846	119.667539298534	131.186851978302	122.418127894402	138.065229177475	130.351804733276	142.331422269344
loop_6847	285.224138021469	202.60618019104	192.899157166481	239.656657457352	261.550861358643	262.660338878632
loop_6848	270.573859214783	245.913238525391	245.699362516403	274.755479097366	299.882452011108	287.263424396515
