gene	log2FC	padj	baseMean	dysregulated	max_delta_unnorm	sum_delta_unnorm	n_enhancers	n_gained_enh	n_lost_enh	has_boundary	boundary_direction	n_diff_loops	n_lost_loops	n_gained_loops	max_loop_logFC_abs	mean_loop_logFC	has_abc	has_loops	n_layers	z_boundary	z_loop_count	z_loop_strength	z_abc	combined_score
2310011J03Rik	0.069511	0.899721	37.957777	FALSE	-0.581181	0.148801	12	2	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	1.7128737961163218	1.0967503942623342
2310015A10Rik	-0.155902	0.516676	211.885929	FALSE	-0.066533	-0.055658	4	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.48147357917208894	-1.0975969810260766
2310016D03Rik	-0.201569	0.941891	2.471876	FALSE	0.027918	-6.34e-4	8	4	3	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.6461195583593431	-1.2622429602133307
2310022A10Rik	0.253001	0.086531	145.964284	FALSE	-0.103228	0.06178	11	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.32501406327732546	-0.9411374651313131
2310022B05Rik	-0.100453	0.723584	159.428648	FALSE	-0.138126	-0.19809	8	0	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.17621656537037747	-0.7923399672243651
2310026L22Rik	-0.297959	0.836543	5.367959	FALSE	0.086487	0.102849	2	0	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.3963940538916935	-1.012517455745681
2310030G06Rik	-1.557318	0.015038	5.719521	TRUE	-0.436984	-0.933426	12	2	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	1.0980490839354469	0.48192568208145925
2310033P09Rik	0.079564	0.882649	52.352661	FALSE	0.135795	0.05434	8	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.18615544346141694	-0.8022788453154046
2310040G24Rik	-0.328284	0.829081	4.477617	FALSE	-0.423766	-0.607737	9	1	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	1.0416904007062062	0.4255669988522186
2310058D17Rik	0.220759	0.765222	30.633316	FALSE	0.122496	0.477961	11	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.2428594931108095	-0.8589828949647971
2310061I04Rik	0.1217	0.472386	193.745082	FALSE	0.276627	0.218944	8	1	0	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	0.41432163904277525	-0.20180176281121237
2410004B18Rik	0.079033	0.852063	67.768842	FALSE	-0.116252	-0.216202	8	2	5	TRUE	Control	NA	NA	NA	NA	NA	TRUE	FALSE	2	1	-0.26792424068364157	-0.3481991611703461	-0.2694825539432636	0.11439404420274879
2410006H16Rik	-0.146074	0.818923	20.649281	FALSE	-0.070743	-0.005524	7	0	1	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	-0.46352305289011714	-1.0796464547441047
2500002B13Rik	-1.034813	0.094182	8.72379	FALSE	-0.461106	-0.805695	7	3	2	FALSE	NA	NA	NA	NA	NA	NA	TRUE	FALSE	1	0	-0.26792424068364157	-0.3481991611703461	1.200900056613291	0.5847766547593034
