Cluster	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
Concordant	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	24/578	232/28832	0.103448275862069	5.16024340770791	9.09983502393127	6.36639264516079e-11	2.15464887390428e-07	1.71352206597011e-07	Cadm2/Cdh23/Cdh24/Cdh7/Clstn2/Cntn6/Cx3cl1/Dsc2/Dscam/Dscaml1/Dsg2/Emb/Esam/Fat3/Il1rapl1/Jaml/L1cam/Lrrc4c/Mcam/Mdga2/Palld/Pcdh19/Sdk2/Tenm4	24
Concordant	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	17/578	112/28832	0.151785714285714	7.57142857142857	9.96621810134329	9.98678504706504e-11	2.15464887390428e-07	1.71352206597011e-07	Cadm2/Cdh23/Cdh24/Cdh7/Clstn2/Cntn6/Dsc2/Dscam/Dscaml1/Dsg2/Emb/Esam/Fat3/L1cam/Palld/Pcdh19/Sdk2	17
Concordant	GO:0099173	postsynapse organization	27/578	313/28832	0.0862619808306709	4.30295057320053	8.40351343619386	2.62852713081438e-10	3.78069818982135e-07	3.00666612156312e-07	Actn2/Arc/Arhgef15/Cdkl5/Chrna7/Cit/Cntnap2/Cpne6/Csmd2/Dact1/Dbn1/Dok7/Efna1/Elmo1/Epha5/Gdnf/Grid1/Il1rapl1/Itgb3/Lama5/Lrfn2/Nptxr/Pak3/Prickle1/Sema4c/Shisa7/Zdhhc2	27
Concordant	GO:0008038	neuron recognition	12/578	53/28832	0.226415094339623	11.2941176470588	10.7285990315779	4.74944614019009e-10	5.12346502373006e-07	4.07452484658413e-07	Cnr1/Cntn6/Cntnap2/Diaph2/Dscam/Dscaml1/Emb/Ext1/L1cam/Plxnd1/Sema3a/Tnn	12
Concordant	GO:0007015	actin filament organization	32/578	474/28832	0.0675105485232067	3.36758500868702	7.4337979870573	2.89264346684597e-09	2.46319594823014e-06	1.95889950386785e-06	Actn2/Add3/Aqp2/Arhgef15/Cald1/Carmil1/Cit/Coro6/Cx3cl1/Daam2/Dbn1/Diaph2/Dpysl3/Elmo1/Esam/Fhdc1/Fmn1/Gas7/Inf2/Iqgap2/Itgb5/Kiss1r/Pak3/Prkn/Rflnb/Rgcc/Snx9/Svil/Tgfb3/Tgfbr1/Tle6/Wipf3	32
Concordant	GO:0007411	axon guidance	23/578	261/28832	0.0881226053639847	4.39576290286229	7.88222258129341	3.71358455533334e-09	2.46319594823014e-06	1.95889950386785e-06	Arhgef25/Bcl11b/Boc/Cntn6/Diaph2/Dscam/Dscaml1/Efna1/Emb/Epha5/Epha8/Ext1/Gdnf/L1cam/Lama5/Mef2c/Ndp/Nfib/Ntf3/Otx2/Sema3a/Sema4c/Unc5c	23
Concordant	GO:0097485	neuron projection guidance	23/578	262/28832	0.0877862595419847	4.378985181859	7.85842684363769	3.99591463212306e-09	2.46319594823014e-06	1.95889950386785e-06	Arhgef25/Bcl11b/Boc/Cntn6/Diaph2/Dscam/Dscaml1/Efna1/Emb/Epha5/Epha8/Ext1/Gdnf/L1cam/Lama5/Mef2c/Ndp/Nfib/Ntf3/Otx2/Sema3a/Sema4c/Unc5c	23
Concordant	GO:0060560	developmental growth involved in morphogenesis	24/578	287/28832	0.083623693379791	4.17134658741545	7.72277592371592	4.80910102924747e-09	2.59390886765035e-06	2.06285123096668e-06	Cdkl5/Cpne5/Cpne6/Dbn1/Dscam/Emx1/Ext1/Fmn1/Fstl4/L1cam/Mgll/Nkd1/Pak6/Prickle1/Prkn/Rasal1/Sema3a/Slc12a2/Spag6/Spry2/Syt1/Syt4/Tnc/Tnn	24
Concordant	GO:0007416	synapse assembly	23/578	305/28832	0.0754098360655738	3.76162005785921	6.9348903523085	6.83466774001232e-08	3.27684347757257e-05	2.60596688098715e-05	Arhgef15/Clstn2/Cntnap2/Csmd2/Dscam/Elmo1/Gabra3/Hapln4/Il1rapl1/Il1rapl2/L1cam/Lrrn1/Mdga2/Mef2c/Nptxr/Plxnc1/Plxnd1/Prickle1/Sdk2/Sema4c/Snca/Tpbg/Zdhhc2	23
Concordant	GO:0016358	dendrite development	24/578	332/28832	0.072289156626506	3.60595322466336	6.83072859398148	7.87367218925376e-08	3.397489549663e-05	2.70191277231234e-05	Arc/Bmp5/Cdkl5/Chrna7/Cit/Cntnap2/Dact1/Dbn1/Dscam/Efna1/Epha5/Fat3/Fstl4/Grip1/Il1rapl1/Mef2c/Ndp/Pak3/Prickle1/Sdc2/Sema3a/Sez6/Tpbg/Wls	24
Concordant	GO:0032970	regulation of actin filament-based process	27/578	416/28832	0.0649038461538462	3.23755656108597	6.57495852093554	1.11903475833477e-07	4.38966816564958e-05	3.49096010734101e-05	Actn2/Add3/Arhgef15/Carmil1/Cit/Cx3cl1/Daam2/Dbn1/Dsc2/Dsg2/Epha5/Esam/Fmn1/Iqgap2/Itgb3/Kiss1r/Mef2c/Myh7b/Pak3/Pde4d/Prkn/Rgcc/Snx9/Svil/Tgfb3/Tgfbr1/Trpm4	27
Concordant	GO:0070593	dendrite self-avoidance	6/578	14/28832	0.428571428571429	21.3781512605042	10.9081394847512	1.65676692247058e-07	5.95745772538381e-05	4.73777207653869e-05	Cntn6/Dscam/Dscaml1/Emb/Ext1/Tnn	6
Concordant	GO:0060078	regulation of postsynaptic membrane potential	16/578	167/28832	0.0958083832335329	4.77914758717858	7.00535127154246	2.83795686665061e-07	9.41983375353644e-05	7.49128695164452e-05	Chrna4/Chrna7/Chrnb4/Cntnap2/Cx3cl1/Dbn1/Gabra3/Grid1/Mef2c/P2rx3/Prkn/Sez6/Slc29a1/Slc8a3/Snca/Unc13b	16
Concordant	GO:0048813	dendrite morphogenesis	17/578	194/28832	0.0876288659793814	4.37113402061856	6.73843964516159	4.35886332159657e-07	0.000134346394519208	0.000106841311491765	Arc/Cdkl5/Chrna7/Cit/Cntnap2/Dact1/Dbn1/Dscam/Efna1/Epha5/Grip1/Il1rapl1/Pak3/Sdc2/Sema3a/Tpbg/Wls	17
Concordant	GO:0050807	regulation of synapse organization	25/578	393/28832	0.0636132315521628	3.17317766801377	6.20423372187711	4.78930626912279e-07	0.000137263083697213	0.000109160859389624	Arc/Arhgef15/Camkv/Cdkl5/Chrna7/Clstn2/Dact1/Dbn1/Efna1/Elmo1/Grid1/Il10ra/Il1rapl1/Il1rapl2/L1cam/Lrfn2/Lrrn1/Mdga2/Mef2c/Pak3/Plxnc1/Prickle1/Sema4c/Snca/Tpbg	25
Concordant	GO:0006836	neurotransmitter transport	19/578	242/28832	0.0785123966942149	3.91638308215848	6.5162685972828	5.0897087813567e-07	0.000137263083697213	0.000109160859389624	Cplx2/Doc2b/Gdnf/Itgb3/Kcnc4/Mctp1/Mef2c/Prkcb/Prkn/Ptprn2/Slc29a1/Snca/Sv2c/Syde1/Syn2/Syn3/Syt1/Syt4/Unc13b	19
Concordant	GO:0099565	chemical synaptic transmission, postsynaptic	14/578	134/28832	0.104477611940299	5.21158911325724	6.98918248337221	5.46386359286903e-07	0.000138387485272487	0.000110055059337271	Chrna4/Chrna7/Chrnb4/Cntnap2/Cx3cl1/Dbn1/Mef2c/P2rx3/Prkn/Sez6/Slc29a1/Slc8a3/Snca/Unc13b	14
Concordant	GO:0006887	exocytosis	25/578	397/28832	0.0629722921914358	3.14120610460809	6.14442025072531	5.77282673210838e-07	0.000138387485272487	0.000110055059337271	Cplx2/Doc2b/Exoc3l/Il1rapl1/Lat2/Lyn/Nkd2/Prkcb/Prkn/Rab37/Rab3c/Rab3d/Rab40b/Sdc1/Snca/Sv2c/Syde1/Syn2/Syt1/Syt4/Syt6/Sytl2/Tspan18/Unc13b/Wipf3	25
Concordant	GO:0050803	regulation of synapse structure or activity	25/578	401/28832	0.0623441396508728	3.10987237787883	6.08535763841557	6.93958154305146e-07	0.000157601549254037	0.000125335378561484	Arc/Arhgef15/Camkv/Cdkl5/Chrna7/Clstn2/Dact1/Dbn1/Efna1/Elmo1/Grid1/Il10ra/Il1rapl1/Il1rapl2/L1cam/Lrfn2/Lrrn1/Mdga2/Mef2c/Pak3/Plxnc1/Prickle1/Sema4c/Snca/Tpbg	25
Concordant	GO:0007178	cell surface receptor protein serine/threonine kinase signaling pathway	25/578	404/28832	0.0618811881188119	3.08677926616191	6.04154262650164	7.95312478701821e-07	0.000169505388853174	0.000134802114450533	Acvr1c/Atoh8/Bmp5/Cidea/Comp/Dact2/Ext1/Fstl4/Gdnf/Inhba/Itgb5/Myocd/Ndp/Nfia/Ngly1/Nrep/Onecut2/Pmepa1/Pml/Ppm1l/Sap30/Spry2/Tgfb3/Tgfbr1/Zfp703	25
Concordant	GO:1990138	neuron projection extension	17/578	203/28832	0.083743842364532	4.17733990147783	6.49774117777107	8.24939320027034e-07	0.000169505388853174	0.000134802114450533	Cdkl5/Cpne5/Cpne6/Dbn1/Dscam/Emx1/L1cam/Mgll/Pak6/Prickle1/Prkn/Rasal1/Sema3a/Spag6/Syt1/Syt4/Tnn	17
Concordant	GO:0007269	neurotransmitter secretion	16/578	183/28832	0.087431693989071	4.36129861780778	6.52426676048984	9.77114433074876e-07	0.000183315164292091	0.000145784579030851	Cplx2/Doc2b/Kcnc4/Mctp1/Mef2c/Prkcb/Prkn/Ptprn2/Snca/Sv2c/Syde1/Syn2/Syn3/Syt1/Syt4/Unc13b	16
Concordant	GO:0099643	signal release from synapse	16/578	183/28832	0.087431693989071	4.36129861780778	6.52426676048984	9.77114433074876e-07	0.000183315164292091	0.000145784579030851	Cplx2/Doc2b/Kcnc4/Mctp1/Mef2c/Prkcb/Prkn/Ptprn2/Snca/Sv2c/Syde1/Syn2/Syn3/Syt1/Syt4/Unc13b	16
Concordant	GO:0006936	muscle contraction	22/578	330/28832	0.0666666666666667	3.32549019607843	6.07697733867248	1.07110976304255e-06	0.000192576609480359	0.000153149904715734	Actn2/Arg2/Atp2b4/Cald1/Chrm2/Chrm3/Chrnb4/Comp/Dbn1/Dsc2/Dsg2/Gdnf/Kcnd3/Mybpc3/Myh7b/Myocd/P2rx3/Pde4d/Scn1a/Scn4b/Slc8a3/Trpm4	22
Concordant	GO:0001508	action potential	16/578	186/28832	0.0860215053763441	4.29095509171411	6.44021307293751	1.21296581124389e-06	0.000209357899020695	0.000166495517669687	Chrna4/Chrna7/Chrnb4/Cnr1/Cntnap2/Dsc2/Dsg2/Kcnc4/Kcnd3/Ndp/P2rx3/Ptpn3/Scn1a/Scn4b/Scn9a/Trpm4	16
Concordant	GO:0048588	developmental cell growth	20/578	286/28832	0.0699300699300699	3.4882764294529	6.04871069923191	1.5836430871816e-06	0.000262823843122638	0.000209015241466073	Cdkl5/Cpne5/Cpne6/Dbn1/Dscam/Emx1/Ext1/Fstl4/L1cam/Mgll/Myocd/Pak6/Prickle1/Prkn/Rasal1/Sema3a/Spag6/Syt1/Syt4/Tnn	20
Concordant	GO:0051402	neuron apoptotic process	24/578	396/28832	0.0606060606060606	3.02317290552585	5.79829279860717	1.89566378338849e-06	0.000302955156493383	0.000240930367791286	Angpt1/Ccnd1/Cflar/Cit/Crlf1/Cx3cl1/En1/Fgf20/Gclm/Gdnf/Hrk/Lig4/Map3k5/Mdga2/Mef2c/Ndp/Ntf3/Pak3/Plxnd1/Prkn/Ptpn5/Snca/Tgfb3/Trp73	24
Concordant	GO:0141091	transforming growth factor beta receptor superfamily signaling pathway	23/578	370/28832	0.0621621621621622	3.10079491255962	5.81708773163949	2.02415486431708e-06	0.000311936722840293	0.000248073114950139	Acvr1c/Bmp5/Cidea/Comp/Dact2/Ext1/Fstl4/Gdnf/Inhba/Itgb5/Myocd/Ndp/Nfia/Ngly1/Nrep/Onecut2/Pmepa1/Pml/Sap30/Spry2/Tgfb3/Tgfbr1/Zfp703	23
Concordant	GO:0099003	vesicle-mediated transport in synapse	21/578	318/28832	0.0660377358490566	3.29411764705882	5.88374679650271	2.17883870639178e-06	0.000324196173037259	0.000257822656364326	Arc/Cblb/Cplx2/Doc2b/Grip1/Gsg1l/Itgb3/Prkcb/Prkn/Sh3gl3/Snca/Snx9/Sv2c/Syde1/Syn2/Syn3/Synj2/Syt1/Syt4/Syt6/Unc13b	21
Concordant	GO:0031589	cell-substrate adhesion	23/578	376/28832	0.0611702127659574	3.05131414267835	5.72654888541503	2.65147671140396e-06	0.000370070493965589	0.00029430500953292	Actn2/Angpt1/Bcl6/Carmil1/Dbn1/Efna1/Fmn1/Fzd7/Gp5/Itga7/Itgb3/Itgb5/L1cam/Lama5/Nexmif/Onecut2/Parva/Spry4/Svep1/Tnn/Triobp/Utrn/Vwa2	23
Concordant	GO:0043524	negative regulation of neuron apoptotic process	17/578	221/28832	0.0769230769230769	3.83710407239819	6.05562101088665	2.65867562292775e-06	0.000370070493965589	0.00029430500953292	Angpt1/Ccnd1/Crlf1/Cx3cl1/En1/Fgf20/Gclm/Gdnf/Lig4/Mdga2/Mef2c/Ntf3/Plxnd1/Prkn/Snca/Tgfb3/Trp73	17
Concordant	GO:0019226	transmission of nerve impulse	12/578	113/28832	0.106194690265487	5.29724102030193	6.54633279215391	2.95553212460232e-06	0.000398535034926844	0.000316941931783012	Cacng8/Chrna4/Chrna7/Chrnb4/Cntnap2/Efr3b/Kcnc4/P2rx3/Scn1a/Scn4b/Scn9a/Tymp	12
Concordant	GO:0042982	amyloid precursor protein metabolic process	10/578	77/28832	0.12987012987013	6.47822765469824	6.88466090355426	3.18899580446058e-06	0.000416985360492346	0.000331614874722217	Aph1c/Chrna7/Efna1/Itm2c/Ldlrap1/Lyn/Necab1/Necab3/Rtn2/Spon1	10
Concordant	GO:0043523	regulation of neuron apoptotic process	21/578	330/28832	0.0636363636363636	3.17433155080214	5.68196915354338	3.89401313336737e-06	0.000494196078543536	0.000393018043801165	Angpt1/Ccnd1/Cflar/Crlf1/Cx3cl1/En1/Fgf20/Gclm/Gdnf/Hrk/Lig4/Mdga2/Mef2c/Ntf3/Pak3/Plxnd1/Prkn/Ptpn5/Snca/Tgfb3/Trp73	21
Concordant	GO:0061572	actin filament bundle organization	15/578	181/28832	0.0828729281767956	4.13389665258368	6.04933823072472	4.12464999281156e-06	0.00050851042054234	0.000404401773731299	Arhgef15/Cald1/Carmil1/Cx3cl1/Dbn1/Dpysl3/Fhdc1/Gas7/Itgb5/Kiss1r/Prkn/Rflnb/Rgcc/Tgfb3/Tgfbr1	15
Concordant	GO:0019228	neuronal action potential	9/578	63/28832	0.142857142857143	7.12605042016807	6.96213211640282	4.43997740301088e-06	0.000532180624833109	0.000423225916193434	Chrna4/Chrna7/Chrnb4/Cntnap2/Kcnc4/P2rx3/Scn1a/Scn4b/Scn9a	9
Concordant	GO:0071560	cellular response to transforming growth factor beta stimulus	19/578	281/28832	0.0676156583629893	3.37282813481264	5.7169261610069	4.69119831028602e-06	0.000547095154294167	0.000435086955662373	Acvr1c/Cflar/Cidea/Dbn1/Gdnf/Itgb5/Mef2c/Myocd/Ndp/Nrep/Onecut2/Pmepa1/Pml/Sap30/Spry2/Tgfb3/Tgfbr1/Wwox/Zfp703	19
Concordant	GO:0140059	dendrite arborization	5/578	14/28832	0.357142857142857	17.8151260504202	9.00090190061326	5.48504631698832e-06	0.000621250210447151	0.00049406005636585	Chrna7/Cntnap2/Grip1/Sema3a/Tpbg	5
Concordant	GO:0032956	regulation of actin cytoskeleton organization	22/578	366/28832	0.0601092896174863	2.99839279974285	5.5031579539995	5.75900224264468e-06	0.000621250210447151	0.00049406005636585	Actn2/Add3/Arhgef15/Carmil1/Cit/Cx3cl1/Daam2/Dbn1/Epha5/Esam/Fmn1/Iqgap2/Itgb3/Kiss1r/Mef2c/Pak3/Prkn/Rgcc/Snx9/Svil/Tgfb3/Tgfbr1	22
Concordant	GO:0055074	calcium ion homeostasis	22/578	366/28832	0.0601092896174863	2.99839279974285	5.5031579539995	5.75900224264468e-06	0.000621250210447151	0.00049406005636585	Atp2b4/Cdh23/Cnr1/Cx3cl1/Cyp27b1/Gp5/Hcrtr2/Itgb3/Itpr2/Lyn/Mcu/Mcur1/Micu1/Mtln/Myh7b/Nucb2/Pde4d/Pml/Prkcb/Slc8a3/Snca/Xk	22
Concordant	GO:0006874	intracellular calcium ion homeostasis	21/578	339/28832	0.0619469026548673	3.09005726184279	5.53659487860087	5.9029568084202e-06	0.000621250210447151	0.00049406005636585	Atp2b4/Cdh23/Cnr1/Cx3cl1/Gp5/Hcrtr2/Itgb3/Itpr2/Lyn/Mcu/Mcur1/Micu1/Mtln/Myh7b/Nucb2/Pde4d/Pml/Prkcb/Slc8a3/Snca/Xk	21
Concordant	GO:0060079	excitatory postsynaptic potential	12/578	121/28832	0.0991735537190083	4.9470102090423	6.2228678329307	6.05534090545759e-06	0.000622114190644035	0.000494747151673978	Chrna4/Chrna7/Chrnb4/Cntnap2/Dbn1/Mef2c/P2rx3/Prkn/Sez6/Slc29a1/Slc8a3/Snca	12
Concordant	GO:0071559	response to transforming growth factor beta	19/578	288/28832	0.0659722222222222	3.29084967320261	5.58842234988589	6.68193700029157e-06	0.000670524608285073	0.00053324637994983	Acvr1c/Cflar/Cidea/Dbn1/Gdnf/Itgb5/Mef2c/Myocd/Ndp/Nrep/Onecut2/Pmepa1/Pml/Sap30/Spry2/Tgfb3/Tgfbr1/Wwox/Zfp703	19
Concordant	GO:0032535	regulation of cellular component size	23/578	404/28832	0.0569306930693069	2.83983692486896	5.32660707706354	8.63692829172889e-06	0.000847007854063867	0.000673597756723353	Actn2/Add3/Aqp2/Carmil1/Cdkl5/Cit/Daam2/Dbn1/Dscam/Esam/Fmn1/Fstl4/Inf2/L1cam/Mgll/Pak3/Sema3a/Slc12a2/Slc12a8/Snx9/Svil/Trp73/Xk	23
Concordant	GO:0031346	positive regulation of cell projection organization	25/578	465/28832	0.0537634408602151	2.68184693232132	5.22949848304515	9.52379983648843e-06	0.000913226584321058	0.000726259355952101	Bmp5/Carmil1/Cdkl5/Cflar/Cnr1/Cx3cl1/Dbn1/Dock11/Dpysl3/Dscam/Grip1/Il1rapl1/L1cam/Lyn/Pak3/Plxnc1/Plxnd1/Ptpn5/Rit2/Tgfb3/Tgfbr1/Tiam2/Tnn/Wls/Wrap73	25
Concordant	GO:0031644	regulation of nervous system process	14/578	173/28832	0.0809248554913295	4.0367222033322	5.72995751704559	1.12723859917024e-05	0.00103591516098126	0.00082382958463107	Chrna7/Chrnb4/Cntnap2/Dbn1/Dlgap2/Kcnc4/Mgll/Ncmap/Prkn/Shisa7/Slc8a3/Tenm4/Tymp/Unc13b	14
Concordant	GO:0006816	calcium ion transport	25/578	470/28832	0.0531914893617021	2.65331664580726	5.16880731642561	1.14204143538308e-05	0.00103591516098126	0.00082382958463107	Aqp2/Atp2b4/Cacng8/Cdh23/Chrna4/Chrna7/Cx3cl1/Cyp27b1/Gp5/Hspa2/Itgb3/Itpr2/Lyn/Mcu/Mcur1/Micu1/P2rx3/Pde4d/Pml/Prkcb/Slc8a3/Snca/Trpm3/Trpm4/Tspan18	25
Concordant	GO:0008154	actin polymerization or depolymerization	15/578	197/28832	0.0761421319796954	3.79814870110481	5.63649481128544	1.15235058463733e-05	0.00103591516098126	0.00082382958463107	Actn2/Add3/Aqp2/Carmil1/Cit/Daam2/Dbn1/Diaph2/Esam/Fhdc1/Fmn1/Gas7/Pak3/Snx9/Svil	15
Concordant	GO:0050878	regulation of body fluid levels	22/578	384/28832	0.0572916666666667	2.8578431372549	5.24206723503251	1.22335517838295e-05	0.00107730154994335	0.000856742831692463	Angpt1/Aqp2/Aqp5/Aqp6/Ccnd1/Chrm3/Comp/Ext1/Gp5/Heg1/Itgb3/Lyn/Prickle1/Prrg3/Scnn1g/Slc29a1/Svep1/Sytl2/Tec/Trp73/Tspan18/Umps	22
Concordant	GO:0015872	dopamine transport	8/578	55/28832	0.145454545454545	7.25561497326203	6.64174807704331	1.32106582438436e-05	0.00113744259382999	0.00090457104491938	Chrna4/Cnr1/Gdnf/Prkcb/Prkn/Snca/Syt1/Syt4	8
Concordant	GO:0001654	eye development	25/578	475/28832	0.0526315789473684	2.62538699690402	5.10889816622951	1.36541021607958e-05	0.00113744259382999	0.00090457104491938	Aqp5/Arhgef15/Atp2b4/Bcl11b/Cabp4/Crygn/Dscam/Fat3/Gpd2/Grhl2/Inhba/Maf/Miat/Mitf/Ndp/Nfia/Nfib/Nphp1/Otx2/Pbx3/Prickle1/Sdk2/Spry2/Tgfbr1/Zhx2	25
Concordant	GO:0010001	glial cell differentiation	19/578	303/28832	0.0627062706270627	3.12793632304407	5.32586887171052	1.37073035641158e-05	0.00113744259382999	0.00090457104491938	Cntnap2/Daam2/Emx1/Fa2h/Hdac11/Lyn/Miat/Nab1/Nab2/Ncmap/Ndp/Nfia/Nfib/Ntf3/Otx2/Prdm8/Slc8a3/Tenm4/Trp73	19
Concordant	GO:0150063	visual system development	25/578	478/28832	0.0523012552301255	2.60890967265567	5.07331987089482	1.51776394284813e-05	0.00122098726475161	0.000971011400400131	Aqp5/Arhgef15/Atp2b4/Bcl11b/Cabp4/Crygn/Dscam/Fat3/Gpd2/Grhl2/Inhba/Maf/Miat/Mitf/Ndp/Nfia/Nfib/Nphp1/Otx2/Pbx3/Prickle1/Sdk2/Spry2/Tgfbr1/Zhx2	25
Concordant	GO:0051017	actin filament bundle assembly	14/578	178/28832	0.0786516853932584	3.92333113020489	5.5956325275439	1.55748687575313e-05	0.00122098726475161	0.000971011400400131	Arhgef15/Cald1/Carmil1/Cx3cl1/Dbn1/Dpysl3/Fhdc1/Gas7/Itgb5/Kiss1r/Prkn/Rgcc/Tgfb3/Tgfbr1	14
Concordant	GO:0051588	regulation of neurotransmitter transport	12/578	133/28832	0.0902255639097744	4.50066342326404	5.78757453439004	1.59732742650213e-05	0.00122098726475161	0.000971011400400131	Gdnf/Itgb3/Kcnc4/Mctp1/Mef2c/Prkcb/Prkn/Snca/Sv2c/Syt1/Syt4/Unc13b	12
Concordant	GO:0071372	cellular response to follicle-stimulating hormone stimulus	5/578	17/28832	0.294117647058824	14.6712802768166	8.06451283609628	1.61289163594071e-05	0.00122098726475161	0.000971011400400131	Epha5/Epha8/Gclm/Inhba/Pde4d	5
Concordant	GO:0098814	spontaneous synaptic transmission	5/578	17/28832	0.294117647058824	14.6712802768166	8.06451283609628	1.61289163594071e-05	0.00122098726475161	0.000971011400400131	Doc2b/Prkn/Slc12a2/Syt1/Unc13b	5
Concordant	GO:0110053	regulation of actin filament organization	18/578	281/28832	0.0640569395017794	3.19531086455935	5.28922846497392	1.72774125866525e-05	0.00128537991916216	0.00102222078098888	Actn2/Add3/Arhgef15/Carmil1/Cit/Cx3cl1/Daam2/Dbn1/Esam/Fmn1/Kiss1r/Pak3/Prkn/Rgcc/Snx9/Svil/Tgfb3/Tgfbr1	18
Concordant	GO:0022604	regulation of cell morphogenesis	18/578	283/28832	0.0636042402826855	3.17272916233631	5.25360192975801	1.89964614984916e-05	0.00137092457764493	0.00109025166143135	Arc/Cdkl5/Cpne5/Cpne6/Dbn1/Gas7/Grip1/Il1rapl1/Itga7/Pak3/Parva/Plxnc1/Plxnd1/Prkn/Rasal1/Syt1/Syt4/Wls	18
Concordant	GO:0048880	sensory system development	25/578	485/28832	0.0515463917525773	2.57125530624621	4.99134830369601	1.93493182948039e-05	0.00137092457764493	0.00109025166143135	Aqp5/Arhgef15/Atp2b4/Bcl11b/Cabp4/Crygn/Dscam/Fat3/Gpd2/Grhl2/Inhba/Maf/Miat/Mitf/Ndp/Nfia/Nfib/Nphp1/Otx2/Pbx3/Prickle1/Sdk2/Spry2/Tgfbr1/Zhx2	25
Concordant	GO:0043010	camera-type eye development	23/578	425/28832	0.0541176470588235	2.69951557093426	5.0484810354227	1.93803937975298e-05	0.00137092457764493	0.00109025166143135	Aqp5/Arhgef15/Atp2b4/Bcl11b/Cabp4/Crygn/Dscam/Fat3/Gpd2/Grhl2/Inhba/Maf/Miat/Mitf/Ndp/Nfia/Nfib/Nphp1/Prickle1/Sdk2/Spry2/Tgfbr1/Zhx2	23
Concordant	GO:1903861	positive regulation of dendrite extension	6/578	29/28832	0.206896551724138	10.3204868154158	7.18244873758462	2.02879800907345e-05	0.00141197796921806	0.00112290008651604	Cpne5/Cpne6/Prkn/Rasal1/Syt1/Syt4	6
Concordant	GO:1905145	cellular response to acetylcholine	8/578	59/28832	0.135593220338983	6.76370887337986	6.33854052304741	2.24283721225915e-05	0.00153616548744416	0.0012216623745973	Atp2b4/Chrm2/Chrm3/Chrna4/Chrna7/Chrnb4/Prkcb/Rgs10	8
Concordant	GO:0003012	muscle system process	24/578	461/28832	0.052060737527115	2.5969120837055	4.94365266147204	2.41037811685998e-05	0.00162512212097669	0.00129240668765848	Actn2/Arg2/Atp2b4/Cald1/Cflar/Chrm2/Chrm3/Chrnb4/Comp/Dbn1/Dsc2/Dsg2/Gdnf/Kcnd3/Mef2c/Mybpc3/Myh7b/Myocd/P2rx3/Pde4d/Scn1a/Scn4b/Slc8a3/Trpm4	24
Concordant	GO:0060996	dendritic spine development	12/578	139/28832	0.0863309352517986	4.30639018197207	5.58891269474002	2.48951209533079e-05	0.00165265302943882	0.00131430112239326	Arc/Cdkl5/Cntnap2/Dbn1/Dscam/Efna1/Epha5/Fstl4/Il1rapl1/Mef2c/Ndp/Pak3	12
Concordant	GO:1902903	regulation of supramolecular fiber organization	22/578	403/28832	0.054590570719603	2.72310611589549	4.98238813959278	2.56419099100181e-05	0.00167643698881406	0.00133321573056872	Actn2/Add3/Arhgef15/Bmerb1/Carmil1/Chrna7/Cit/Cx3cl1/Daam2/Dbn1/Esam/Fmn1/Kiss1r/Mef2c/Pak3/Prkn/Rgcc/Snca/Snx9/Svil/Tgfb3/Tgfbr1	22
Concordant	GO:0014059	regulation of dopamine secretion	6/578	31/28832	0.193548387096774	9.65464895635674	6.89573117048005	3.03942618019706e-05	0.00193510084197172	0.00153892266751913	Chrna4/Cnr1/Prkcb/Snca/Syt1/Syt4	6
Concordant	GO:0045759	negative regulation of action potential	4/578	10/28832	0.4	19.9529411764706	8.57370150970276	3.04952160496123e-05	0.00193510084197172	0.00153892266751913	Cnr1/Cntnap2/Kcnc4/Scn9a	4
Concordant	GO:1905144	response to acetylcholine	8/578	62/28832	0.129032258064516	6.43643263757116	6.12905793780219	3.24449520189913e-05	0.00202898504292678	0.00161358571444564	Atp2b4/Chrm2/Chrm3/Chrna4/Chrna7/Chrnb4/Prkcb/Rgs10	8
Concordant	GO:0048705	skeletal system morphogenesis	17/578	270/28832	0.062962962962963	3.14074074074074	5.05481715564441	3.65388740273587e-05	0.00225236059182933	0.00179122901246901	Col9a1/Comp/Cyp27b1/Dscaml1/Ext1/Fmn1/Grhl2/Lama5/Mef2c/Nab1/Nab2/Rflnb/Ripply2/Tgfb3/Tgfbr1/Tmem107/Wwox	17
Concordant	GO:0007179	transforming growth factor beta receptor signaling pathway	15/578	218/28832	0.0688073394495413	3.43227199136535	5.15590493259445	3.78562800492491e-05	0.00227363978333079	0.00180815166034235	Acvr1c/Cidea/Gdnf/Itgb5/Myocd/Ndp/Nrep/Onecut2/Pmepa1/Pml/Sap30/Spry2/Tgfb3/Tgfbr1/Zfp703	15
Concordant	GO:0051962	positive regulation of nervous system development	21/578	384/28832	0.0546875	2.72794117647059	4.8755374679392	3.7937906002275e-05	0.00227363978333079	0.00180815166034235	Cdkl5/Clstn2/Cx3cl1/Dbn1/Dscam/Grip1/Il1rapl1/L1cam/Lig4/Lrrn1/Lyn/Ntf3/Pak3/Plxnc1/Plxnd1/Tenm4/Tiam2/Tle6/Tpbg/Trp73/Wls	21
