loop_id	shift_detected	ctrl_peak_row	ctrl_peak_col	mut_peak_row	mut_peak_col	ctrl_centered	mut_centered
loop_17859	TRUE	5	2	3	3	FALSE	TRUE
loop_17860	FALSE	3	4	3	4	FALSE	FALSE
loop_17861	FALSE	3	3	3	3	TRUE	TRUE
loop_17862	FALSE	3	3	3	3	TRUE	TRUE
loop_17863	TRUE	3	2	3	3	FALSE	TRUE
loop_17864	FALSE	3	3	3	3	TRUE	TRUE
loop_17865	FALSE	3	3	3	3	TRUE	TRUE
loop_17866	TRUE	3	5	3	2	FALSE	FALSE
loop_17867	TRUE	2	2	2	3	FALSE	FALSE
loop_17868	FALSE	2	3	2	3	FALSE	FALSE
loop_17869	FALSE	3	3	3	3	TRUE	TRUE
loop_17870	FALSE	3	3	3	3	TRUE	TRUE
loop_17871	FALSE	3	3	3	3	TRUE	TRUE
loop_17872	TRUE	3	3	5	3	TRUE	FALSE
loop_17873	TRUE	3	4	3	3	FALSE	TRUE
loop_17874	TRUE	3	3	3	2	TRUE	FALSE
loop_17875	FALSE	3	3	3	3	TRUE	TRUE
loop_17876	FALSE	3	4	3	4	FALSE	FALSE
loop_17877	TRUE	3	3	4	3	TRUE	FALSE
loop_17878	FALSE	3	3	3	3	TRUE	TRUE
loop_17879	TRUE	3	3	2	3	TRUE	FALSE
loop_17880	FALSE	3	3	3	3	TRUE	TRUE
loop_17881	FALSE	3	4	3	4	FALSE	FALSE
loop_17882	FALSE	3	3	3	3	TRUE	TRUE
loop_17883	FALSE	3	4	3	4	FALSE	FALSE
loop_17884	FALSE	3	3	3	3	TRUE	TRUE
loop_17885	FALSE	3	3	3	3	TRUE	TRUE
loop_17886	TRUE	2	3	3	2	FALSE	FALSE
loop_17887	FALSE	3	3	3	3	TRUE	TRUE
loop_17888	FALSE	3	3	3	3	TRUE	TRUE
loop_17889	TRUE	3	2	3	3	FALSE	TRUE
loop_17890	FALSE	3	3	3	3	TRUE	TRUE
loop_17891	FALSE	3	3	3	3	TRUE	TRUE
loop_17892	FALSE	3	3	3	3	TRUE	TRUE
loop_17893	FALSE	2	3	2	3	FALSE	FALSE
loop_17894	TRUE	2	2	3	2	FALSE	FALSE
loop_17895	TRUE	2	3	3	3	FALSE	TRUE
loop_17896	FALSE	3	3	3	3	TRUE	TRUE
loop_17897	TRUE	3	2	3	3	FALSE	TRUE
loop_17898	TRUE	3	5	4	3	FALSE	FALSE
loop_17899	FALSE	5	1	5	1	FALSE	FALSE
loop_17900	FALSE	5	1	5	1	FALSE	FALSE
loop_17901	FALSE	5	1	5	1	FALSE	FALSE
loop_17902	FALSE	4	2	4	2	FALSE	FALSE
loop_17903	TRUE	3	2	2	2	FALSE	FALSE
loop_17904	FALSE	4	3	4	3	FALSE	FALSE
loop_17905	FALSE	5	1	5	1	FALSE	FALSE
loop_17906	FALSE	5	1	5	1	FALSE	FALSE
loop_17907	FALSE	3	2	3	2	FALSE	FALSE
loop_17908	TRUE	3	5	3	3	FALSE	TRUE
loop_17909	FALSE	5	1	5	1	FALSE	FALSE
loop_17910	FALSE	4	1	4	1	FALSE	FALSE
loop_17911	FALSE	3	3	3	3	TRUE	TRUE
loop_17912	TRUE	4	3	4	1	FALSE	FALSE
loop_17913	TRUE	5	1	5	3	FALSE	FALSE
loop_17914	FALSE	5	1	5	1	FALSE	FALSE
loop_17915	TRUE	4	3	3	3	FALSE	TRUE
loop_17916	FALSE	3	3	3	3	TRUE	TRUE
loop_17917	FALSE	5	1	5	1	FALSE	FALSE
loop_17918	FALSE	3	3	3	3	TRUE	TRUE
loop_17919	TRUE	4	4	4	3	FALSE	FALSE
loop_17920	TRUE	3	2	3	3	FALSE	TRUE
loop_17921	FALSE	5	3	5	3	FALSE	FALSE
loop_17922	FALSE	5	1	5	1	FALSE	FALSE
loop_17923	FALSE	3	3	3	3	TRUE	TRUE
loop_17924	FALSE	2	3	2	3	FALSE	FALSE
loop_17925	FALSE	5	1	5	1	FALSE	FALSE
loop_17926	FALSE	3	3	3	3	TRUE	TRUE
loop_17927	FALSE	3	3	3	3	TRUE	TRUE
loop_17928	FALSE	3	3	3	3	TRUE	TRUE
loop_17929	FALSE	3	3	3	3	TRUE	TRUE
loop_17930	FALSE	3	4	3	4	FALSE	FALSE
loop_17931	FALSE	3	1	3	1	FALSE	FALSE
loop_17932	FALSE	3	3	3	3	TRUE	TRUE
loop_17933	FALSE	3	4	3	4	FALSE	FALSE
loop_17934	TRUE	3	1	3	3	FALSE	TRUE
loop_17935	FALSE	3	3	3	3	TRUE	TRUE
loop_17936	FALSE	3	4	3	4	FALSE	FALSE
loop_17937	FALSE	3	2	3	2	FALSE	FALSE
loop_17938	FALSE	5	1	5	1	FALSE	FALSE
loop_17939	TRUE	2	3	3	3	FALSE	TRUE
loop_17940	FALSE	3	3	3	3	TRUE	TRUE
loop_17941	FALSE	3	3	3	3	TRUE	TRUE
loop_17942	FALSE	3	3	3	3	TRUE	TRUE
loop_17943	FALSE	3	3	3	3	TRUE	TRUE
loop_17944	TRUE	3	2	3	3	FALSE	TRUE
loop_17945	TRUE	5	1	3	3	FALSE	TRUE
loop_17946	FALSE	3	3	3	3	TRUE	TRUE
loop_17947	FALSE	2	3	2	3	FALSE	FALSE
loop_17948	TRUE	3	2	3	3	FALSE	TRUE
loop_17949	FALSE	3	3	3	3	TRUE	TRUE
loop_17950	FALSE	3	3	3	3	TRUE	TRUE
loop_17951	FALSE	3	3	3	3	TRUE	TRUE
loop_17952	FALSE	3	3	3	3	TRUE	TRUE
loop_17953	FALSE	3	3	3	3	TRUE	TRUE
loop_17954	FALSE	3	3	3	3	TRUE	TRUE
loop_17955	FALSE	3	3	3	3	TRUE	TRUE
loop_17956	FALSE	3	3	3	3	TRUE	TRUE
loop_17957	FALSE	3	3	3	3	TRUE	TRUE
loop_17958	FALSE	4	3	4	3	FALSE	FALSE
loop_17959	FALSE	3	4	3	4	FALSE	FALSE
loop_17960	FALSE	3	4	3	4	FALSE	FALSE
loop_17961	TRUE	3	3	3	2	TRUE	FALSE
loop_17962	FALSE	3	3	3	3	TRUE	TRUE
loop_17963	TRUE	4	3	3	3	FALSE	TRUE
loop_17964	FALSE	3	4	3	4	FALSE	FALSE
loop_17965	FALSE	3	3	3	3	TRUE	TRUE
loop_17966	FALSE	3	3	3	3	TRUE	TRUE
loop_17967	FALSE	3	4	3	4	FALSE	FALSE
loop_17968	FALSE	3	2	3	2	FALSE	FALSE
loop_17969	FALSE	3	3	3	3	TRUE	TRUE
loop_17970	TRUE	3	3	2	3	TRUE	FALSE
loop_17971	FALSE	3	3	3	3	TRUE	TRUE
loop_17972	FALSE	2	3	2	3	FALSE	FALSE
loop_17973	TRUE	2	3	3	3	FALSE	TRUE
loop_17974	FALSE	3	3	3	3	TRUE	TRUE
loop_17975	FALSE	3	3	3	3	TRUE	TRUE
loop_17976	FALSE	3	3	3	3	TRUE	TRUE
loop_17977	TRUE	1	1	3	3	FALSE	TRUE
loop_17978	FALSE	3	3	3	3	TRUE	TRUE
loop_17979	FALSE	3	3	3	3	TRUE	TRUE
loop_17980	FALSE	3	3	3	3	TRUE	TRUE
loop_17981	TRUE	3	2	3	3	FALSE	TRUE
loop_17982	FALSE	3	4	3	4	FALSE	FALSE
loop_17983	TRUE	3	3	3	4	TRUE	FALSE
loop_17984	FALSE	3	2	3	2	FALSE	FALSE
loop_17985	TRUE	3	4	3	3	FALSE	TRUE
loop_17986	FALSE	3	3	3	3	TRUE	TRUE
loop_17987	FALSE	3	3	3	3	TRUE	TRUE
loop_17988	FALSE	3	3	3	3	TRUE	TRUE
loop_17989	FALSE	3	3	3	3	TRUE	TRUE
loop_17990	FALSE	3	3	3	3	TRUE	TRUE
loop_17991	FALSE	2	3	2	3	FALSE	FALSE
loop_17992	FALSE	3	3	3	3	TRUE	TRUE
loop_17993	FALSE	3	3	3	3	TRUE	TRUE
loop_17994	FALSE	3	3	3	3	TRUE	TRUE
loop_17995	TRUE	3	3	2	3	TRUE	FALSE
loop_17996	FALSE	3	3	3	3	TRUE	TRUE
loop_17997	FALSE	3	3	3	3	TRUE	TRUE
loop_17998	TRUE	3	3	4	1	TRUE	FALSE
loop_17999	FALSE	4	3	4	3	FALSE	FALSE
loop_18000	FALSE	3	3	3	3	TRUE	TRUE
loop_18001	TRUE	2	5	3	3	FALSE	TRUE
loop_18002	FALSE	3	3	3	3	TRUE	TRUE
loop_18003	TRUE	4	3	3	3	FALSE	TRUE
loop_18004	FALSE	3	3	3	3	TRUE	TRUE
loop_18005	FALSE	3	3	3	3	TRUE	TRUE
loop_18006	TRUE	5	2	5	1	FALSE	FALSE
loop_18007	FALSE	5	1	5	1	FALSE	FALSE
loop_18008	FALSE	5	1	5	1	FALSE	FALSE
loop_18009	FALSE	5	1	5	1	FALSE	FALSE
loop_18010	FALSE	3	1	3	1	FALSE	FALSE
loop_18011	FALSE	4	3	4	3	FALSE	FALSE
loop_18012	FALSE	3	4	3	4	FALSE	FALSE
loop_18013	FALSE	5	1	5	1	FALSE	FALSE
loop_18014	FALSE	3	1	3	1	FALSE	FALSE
loop_18015	FALSE	5	1	5	1	FALSE	FALSE
loop_18016	FALSE	3	3	3	3	TRUE	TRUE
loop_18017	FALSE	5	1	5	1	FALSE	FALSE
loop_18018	FALSE	5	1	5	1	FALSE	FALSE
loop_18019	FALSE	3	3	3	3	TRUE	TRUE
loop_18020	TRUE	3	3	3	4	TRUE	FALSE
loop_18021	FALSE	3	3	3	3	TRUE	TRUE
loop_18022	TRUE	5	1	5	2	FALSE	FALSE
loop_18023	FALSE	3	1	3	1	FALSE	FALSE
loop_18024	FALSE	3	3	3	3	TRUE	TRUE
loop_18025	FALSE	5	1	5	1	FALSE	FALSE
loop_18026	FALSE	3	3	3	3	TRUE	TRUE
loop_18027	FALSE	3	5	3	5	FALSE	FALSE
loop_18028	FALSE	3	3	3	3	TRUE	TRUE
loop_18029	FALSE	5	3	5	3	FALSE	FALSE
loop_18030	FALSE	3	3	3	3	TRUE	TRUE
loop_18031	TRUE	3	3	3	4	TRUE	FALSE
loop_18032	FALSE	3	3	3	3	TRUE	TRUE
loop_18033	FALSE	3	3	3	3	TRUE	TRUE
loop_18034	FALSE	3	3	3	3	TRUE	TRUE
loop_18035	FALSE	3	3	3	3	TRUE	TRUE
loop_18036	FALSE	2	3	2	3	FALSE	FALSE
loop_18037	FALSE	4	3	4	3	FALSE	FALSE
loop_18038	FALSE	3	3	3	3	TRUE	TRUE
loop_18039	TRUE	1	3	2	3	FALSE	FALSE
loop_18040	TRUE	3	3	2	3	TRUE	FALSE
loop_18041	FALSE	3	3	3	3	TRUE	TRUE
loop_18042	TRUE	2	3	3	3	FALSE	TRUE
loop_18043	FALSE	3	3	3	3	TRUE	TRUE
loop_18044	FALSE	3	2	3	2	FALSE	FALSE
loop_18045	TRUE	3	1	3	3	FALSE	TRUE
loop_18046	FALSE	3	3	3	3	TRUE	TRUE
loop_18047	FALSE	3	3	3	3	TRUE	TRUE
loop_18048	FALSE	5	1	5	1	FALSE	FALSE
loop_18049	TRUE	3	3	4	2	TRUE	FALSE
loop_18050	FALSE	3	3	3	3	TRUE	TRUE
loop_18051	TRUE	3	3	2	3	TRUE	FALSE
loop_18052	FALSE	3	3	3	3	TRUE	TRUE
loop_18053	FALSE	3	3	3	3	TRUE	TRUE
loop_18054	FALSE	3	2	3	2	FALSE	FALSE
loop_18055	FALSE	3	3	3	3	TRUE	TRUE
loop_18056	FALSE	3	3	3	3	TRUE	TRUE
loop_18057	TRUE	3	1	3	3	FALSE	TRUE
loop_18058	FALSE	2	3	2	3	FALSE	FALSE
loop_18059	FALSE	4	3	4	3	FALSE	FALSE
loop_18060	FALSE	3	3	3	3	TRUE	TRUE
loop_18061	FALSE	3	3	3	3	TRUE	TRUE
loop_18062	TRUE	3	3	4	3	TRUE	FALSE
loop_18063	TRUE	3	3	4	2	TRUE	FALSE
loop_18064	FALSE	3	3	3	3	TRUE	TRUE
loop_18065	FALSE	3	3	3	3	TRUE	TRUE
loop_18066	FALSE	3	2	3	2	FALSE	FALSE
loop_18067	FALSE	4	3	4	3	FALSE	FALSE
loop_18068	FALSE	3	3	3	3	TRUE	TRUE
loop_18069	FALSE	5	1	5	1	FALSE	FALSE
loop_18070	FALSE	5	1	5	1	FALSE	FALSE
loop_18071	FALSE	5	1	5	1	FALSE	FALSE
loop_18072	FALSE	3	3	3	3	TRUE	TRUE
loop_18073	TRUE	1	3	4	3	FALSE	FALSE
loop_18074	FALSE	3	3	3	3	TRUE	TRUE
loop_18075	FALSE	5	1	5	1	FALSE	FALSE
loop_18076	FALSE	3	4	3	4	FALSE	FALSE
loop_18077	FALSE	3	3	3	3	TRUE	TRUE
loop_18078	FALSE	5	1	5	1	FALSE	FALSE
loop_18079	FALSE	1	3	1	3	FALSE	FALSE
loop_18080	FALSE	5	1	5	1	FALSE	FALSE
loop_18081	FALSE	3	3	3	3	TRUE	TRUE
loop_18082	FALSE	5	1	5	1	FALSE	FALSE
loop_18083	FALSE	5	1	5	1	FALSE	FALSE
loop_18084	FALSE	3	3	3	3	TRUE	TRUE
loop_18085	FALSE	5	1	5	1	FALSE	FALSE
loop_18086	FALSE	5	1	5	1	FALSE	FALSE
loop_18087	FALSE	5	3	5	3	FALSE	FALSE
loop_18088	FALSE	5	1	5	1	FALSE	FALSE
loop_18089	FALSE	3	3	3	3	TRUE	TRUE
loop_18090	FALSE	5	1	5	1	FALSE	FALSE
loop_18091	FALSE	5	1	5	1	FALSE	FALSE
loop_18092	FALSE	3	3	3	3	TRUE	TRUE
loop_18093	TRUE	3	3	5	3	TRUE	FALSE
loop_18094	FALSE	3	2	3	2	FALSE	FALSE
loop_18095	FALSE	5	1	5	1	FALSE	FALSE
loop_18096	FALSE	3	2	3	2	FALSE	FALSE
loop_18097	FALSE	5	1	5	1	FALSE	FALSE
loop_18098	FALSE	5	1	5	1	FALSE	FALSE
loop_18099	FALSE	3	3	3	3	TRUE	TRUE
loop_18100	FALSE	3	3	3	3	TRUE	TRUE
loop_18101	FALSE	3	3	3	3	TRUE	TRUE
loop_18102	FALSE	5	2	5	2	FALSE	FALSE
loop_18103	TRUE	5	3	3	3	FALSE	TRUE
loop_18104	FALSE	3	4	3	4	FALSE	FALSE
loop_18105	FALSE	5	3	5	3	FALSE	FALSE
loop_18106	FALSE	3	3	3	3	TRUE	TRUE
loop_18107	FALSE	5	1	5	1	FALSE	FALSE
loop_18108	FALSE	2	3	2	3	FALSE	FALSE
loop_18109	FALSE	3	3	3	3	TRUE	TRUE
loop_18110	FALSE	3	2	3	2	FALSE	FALSE
loop_18111	FALSE	5	3	5	3	FALSE	FALSE
loop_18112	TRUE	4	3	3	3	FALSE	TRUE
loop_18113	FALSE	3	4	3	4	FALSE	FALSE
loop_18114	FALSE	4	3	4	3	FALSE	FALSE
loop_18115	FALSE	3	3	3	3	TRUE	TRUE
loop_18116	FALSE	3	3	3	3	TRUE	TRUE
loop_18117	FALSE	3	3	3	3	TRUE	TRUE
loop_18118	FALSE	4	2	4	2	FALSE	FALSE
loop_18119	FALSE	3	3	3	3	TRUE	TRUE
loop_18120	FALSE	3	3	3	3	TRUE	TRUE
loop_18121	FALSE	5	1	5	1	FALSE	FALSE
loop_18122	FALSE	3	3	3	3	TRUE	TRUE
loop_18123	TRUE	3	1	3	3	FALSE	TRUE
loop_18124	FALSE	4	3	4	3	FALSE	FALSE
loop_18125	TRUE	3	3	3	5	TRUE	FALSE
loop_18126	TRUE	3	4	3	3	FALSE	TRUE
loop_18127	FALSE	3	2	3	2	FALSE	FALSE
loop_18128	FALSE	3	3	3	3	TRUE	TRUE
loop_18129	FALSE	3	3	3	3	TRUE	TRUE
loop_18130	FALSE	3	2	3	2	FALSE	FALSE
loop_18131	FALSE	3	3	3	3	TRUE	TRUE
loop_18132	FALSE	3	3	3	3	TRUE	TRUE
loop_18133	FALSE	3	3	3	3	TRUE	TRUE
loop_18134	FALSE	3	3	3	3	TRUE	TRUE
loop_18135	FALSE	3	3	3	3	TRUE	TRUE
loop_18136	FALSE	3	3	3	3	TRUE	TRUE
loop_18137	FALSE	3	3	3	3	TRUE	TRUE
loop_18138	FALSE	3	3	3	3	TRUE	TRUE
loop_18139	FALSE	3	3	3	3	TRUE	TRUE
loop_18140	TRUE	5	3	3	3	FALSE	TRUE
loop_18141	TRUE	3	1	3	3	FALSE	TRUE
loop_18142	TRUE	3	2	3	1	FALSE	FALSE
loop_18143	TRUE	3	3	5	1	TRUE	FALSE
loop_18144	FALSE	5	3	5	3	FALSE	FALSE
loop_18145	FALSE	5	1	5	1	FALSE	FALSE
loop_18146	FALSE	3	3	3	3	TRUE	TRUE
loop_18147	FALSE	3	4	3	4	FALSE	FALSE
loop_18148	FALSE	3	3	3	3	TRUE	TRUE
loop_18149	TRUE	4	1	4	2	FALSE	FALSE
loop_18150	FALSE	3	3	3	3	TRUE	TRUE
loop_18151	FALSE	5	3	5	3	FALSE	FALSE
loop_18152	FALSE	3	3	3	3	TRUE	TRUE
loop_18153	TRUE	3	3	3	2	TRUE	FALSE
loop_18154	FALSE	3	3	3	3	TRUE	TRUE
loop_18155	FALSE	3	2	3	2	FALSE	FALSE
loop_18156	FALSE	5	1	5	1	FALSE	FALSE
loop_18157	FALSE	3	3	3	3	TRUE	TRUE
loop_18158	TRUE	4	3	3	3	FALSE	TRUE
loop_18159	FALSE	3	3	3	3	TRUE	TRUE
loop_18160	FALSE	5	1	5	1	FALSE	FALSE
loop_18161	FALSE	3	2	3	2	FALSE	FALSE
loop_18162	FALSE	3	3	3	3	TRUE	TRUE
loop_18163	FALSE	3	1	3	1	FALSE	FALSE
loop_18164	TRUE	2	3	1	2	FALSE	FALSE
loop_18165	FALSE	3	3	3	3	TRUE	TRUE
loop_18166	FALSE	2	3	2	3	FALSE	FALSE
loop_18167	TRUE	3	3	3	5	TRUE	FALSE
loop_18168	FALSE	3	3	3	3	TRUE	TRUE
loop_18169	FALSE	3	3	3	3	TRUE	TRUE
loop_18170	FALSE	3	3	3	3	TRUE	TRUE
loop_18171	FALSE	3	3	3	3	TRUE	TRUE
loop_18172	FALSE	3	3	3	3	TRUE	TRUE
loop_18173	TRUE	2	2	2	3	FALSE	FALSE
loop_18174	TRUE	4	1	3	3	FALSE	TRUE
loop_18175	FALSE	3	3	3	3	TRUE	TRUE
loop_18176	FALSE	3	3	3	3	TRUE	TRUE
loop_18177	FALSE	3	3	3	3	TRUE	TRUE
loop_18178	FALSE	3	3	3	3	TRUE	TRUE
loop_18179	TRUE	3	3	5	2	TRUE	FALSE
loop_18180	FALSE	3	3	3	3	TRUE	TRUE
loop_18181	FALSE	3	4	3	4	FALSE	FALSE
loop_18182	FALSE	3	3	3	3	TRUE	TRUE
loop_18183	FALSE	2	3	2	3	FALSE	FALSE
loop_18184	FALSE	3	2	3	2	FALSE	FALSE
loop_18185	FALSE	3	3	3	3	TRUE	TRUE
loop_18186	TRUE	3	3	4	3	TRUE	FALSE
loop_18187	FALSE	3	3	3	3	TRUE	TRUE
loop_18188	TRUE	3	2	3	3	FALSE	TRUE
loop_18189	FALSE	3	3	3	3	TRUE	TRUE
loop_18190	TRUE	3	3	3	4	TRUE	FALSE
loop_18191	TRUE	3	3	3	4	TRUE	FALSE
loop_18192	FALSE	3	3	3	3	TRUE	TRUE
loop_18193	FALSE	3	3	3	3	TRUE	TRUE
loop_18194	FALSE	3	3	3	3	TRUE	TRUE
loop_18195	FALSE	3	4	3	4	FALSE	FALSE
loop_18196	FALSE	3	1	3	1	FALSE	FALSE
loop_18197	FALSE	1	3	1	3	FALSE	FALSE
loop_18198	FALSE	3	3	3	3	TRUE	TRUE
loop_18199	FALSE	5	3	5	3	FALSE	FALSE
loop_18200	FALSE	2	3	2	3	FALSE	FALSE
loop_18201	TRUE	3	3	3	1	TRUE	FALSE
loop_18202	FALSE	3	3	3	3	TRUE	TRUE
loop_18203	TRUE	3	2	3	3	FALSE	TRUE
loop_18204	FALSE	5	1	5	1	FALSE	FALSE
loop_18205	FALSE	3	3	3	3	TRUE	TRUE
loop_18206	TRUE	3	2	3	3	FALSE	TRUE
loop_18207	FALSE	3	3	3	3	TRUE	TRUE
loop_18208	TRUE	3	2	3	3	FALSE	TRUE
loop_18209	FALSE	3	3	3	3	TRUE	TRUE
loop_18210	TRUE	3	3	2	3	TRUE	FALSE
loop_18211	FALSE	3	3	3	3	TRUE	TRUE
loop_18212	FALSE	3	3	3	3	TRUE	TRUE
loop_18213	TRUE	3	3	3	4	TRUE	FALSE
loop_18214	FALSE	3	3	3	3	TRUE	TRUE
loop_18215	FALSE	3	1	3	1	FALSE	FALSE
loop_18216	FALSE	4	3	4	3	FALSE	FALSE
loop_18217	FALSE	3	3	3	3	TRUE	TRUE
loop_18218	FALSE	3	3	3	3	TRUE	TRUE
loop_18219	FALSE	3	3	3	3	TRUE	TRUE
loop_18220	FALSE	3	3	3	3	TRUE	TRUE
loop_18221	FALSE	3	3	3	3	TRUE	TRUE
loop_18222	FALSE	3	3	3	3	TRUE	TRUE
loop_18223	TRUE	4	3	3	3	FALSE	TRUE
loop_18224	FALSE	3	3	3	3	TRUE	TRUE
loop_18225	FALSE	3	3	3	3	TRUE	TRUE
loop_18226	FALSE	3	3	3	3	TRUE	TRUE
loop_18227	FALSE	3	3	3	3	TRUE	TRUE
loop_18228	FALSE	3	3	3	3	TRUE	TRUE
loop_18229	TRUE	4	4	4	3	FALSE	FALSE
loop_18230	FALSE	3	3	3	3	TRUE	TRUE
loop_18231	FALSE	3	3	3	3	TRUE	TRUE
loop_18232	TRUE	3	3	2	3	TRUE	FALSE
loop_18233	FALSE	3	3	3	3	TRUE	TRUE
loop_18234	FALSE	3	3	3	3	TRUE	TRUE
loop_18235	FALSE	3	3	3	3	TRUE	TRUE
loop_18236	TRUE	3	3	4	4	TRUE	FALSE
loop_18237	FALSE	3	2	3	2	FALSE	FALSE
loop_18238	FALSE	4	3	4	3	FALSE	FALSE
loop_18239	FALSE	3	3	3	3	TRUE	TRUE
loop_18240	FALSE	3	3	3	3	TRUE	TRUE
loop_18241	FALSE	3	3	3	3	TRUE	TRUE
loop_18242	FALSE	3	3	3	3	TRUE	TRUE
loop_18243	FALSE	3	4	3	4	FALSE	FALSE
loop_18244	FALSE	3	2	3	2	FALSE	FALSE
loop_18245	FALSE	3	3	3	3	TRUE	TRUE
loop_18246	FALSE	3	4	3	4	FALSE	FALSE
loop_18247	FALSE	3	3	3	3	TRUE	TRUE
loop_18248	TRUE	3	2	3	3	FALSE	TRUE
loop_18249	FALSE	3	3	3	3	TRUE	TRUE
loop_18250	TRUE	3	4	3	3	FALSE	TRUE
loop_18251	FALSE	3	3	3	3	TRUE	TRUE
loop_18252	FALSE	3	3	3	3	TRUE	TRUE
loop_18253	TRUE	3	4	3	3	FALSE	TRUE
loop_18254	FALSE	3	3	3	3	TRUE	TRUE
loop_18255	FALSE	3	3	3	3	TRUE	TRUE
loop_18256	FALSE	3	3	3	3	TRUE	TRUE
loop_18257	FALSE	3	3	3	3	TRUE	TRUE
loop_18258	FALSE	3	3	3	3	TRUE	TRUE
loop_18259	FALSE	3	3	3	3	TRUE	TRUE
loop_18260	TRUE	3	3	3	4	TRUE	FALSE
loop_18261	FALSE	3	3	3	3	TRUE	TRUE
loop_18262	TRUE	4	3	3	3	FALSE	TRUE
loop_18263	FALSE	3	3	3	3	TRUE	TRUE
loop_18264	FALSE	3	3	3	3	TRUE	TRUE
loop_18265	FALSE	3	3	3	3	TRUE	TRUE
loop_18266	FALSE	3	3	3	3	TRUE	TRUE
loop_18267	FALSE	4	3	4	3	FALSE	FALSE
loop_18268	FALSE	5	1	5	1	FALSE	FALSE
loop_18269	TRUE	3	3	4	3	TRUE	FALSE
loop_18270	FALSE	5	1	5	1	FALSE	FALSE
loop_18271	FALSE	5	1	5	1	FALSE	FALSE
loop_18272	FALSE	5	1	5	1	FALSE	FALSE
loop_18273	TRUE	3	3	4	3	TRUE	FALSE
loop_18274	FALSE	5	1	5	1	FALSE	FALSE
loop_18275	FALSE	3	3	3	3	TRUE	TRUE
loop_18276	FALSE	3	2	3	2	FALSE	FALSE
loop_18277	FALSE	5	1	5	1	FALSE	FALSE
loop_18278	FALSE	5	1	5	1	FALSE	FALSE
loop_18279	FALSE	3	4	3	4	FALSE	FALSE
loop_18280	FALSE	5	1	5	1	FALSE	FALSE
loop_18281	FALSE	3	3	3	3	TRUE	TRUE
loop_18282	FALSE	3	3	3	3	TRUE	TRUE
loop_18283	FALSE	3	2	3	2	FALSE	FALSE
loop_18284	FALSE	5	1	5	1	FALSE	FALSE
loop_18285	FALSE	4	3	4	3	FALSE	FALSE
loop_18286	FALSE	3	3	3	3	TRUE	TRUE
loop_18287	FALSE	5	3	5	3	FALSE	FALSE
loop_18288	FALSE	5	1	5	1	FALSE	FALSE
loop_18289	TRUE	5	1	3	3	FALSE	TRUE
loop_18290	FALSE	3	2	3	2	FALSE	FALSE
loop_18291	FALSE	5	1	5	1	FALSE	FALSE
loop_18292	FALSE	5	1	5	1	FALSE	FALSE
loop_18293	TRUE	5	3	3	3	FALSE	TRUE
loop_18294	FALSE	3	3	3	3	TRUE	TRUE
loop_18295	FALSE	5	1	5	1	FALSE	FALSE
loop_18296	FALSE	3	3	3	3	TRUE	TRUE
loop_18297	FALSE	3	3	3	3	TRUE	TRUE
loop_18298	FALSE	5	1	5	1	FALSE	FALSE
loop_18299	FALSE	5	1	5	1	FALSE	FALSE
loop_18300	FALSE	5	1	5	1	FALSE	FALSE
loop_18301	FALSE	3	3	3	3	TRUE	TRUE
loop_18302	FALSE	3	3	3	3	TRUE	TRUE
loop_18303	FALSE	5	1	5	1	FALSE	FALSE
loop_18304	FALSE	3	3	3	3	TRUE	TRUE
loop_18305	FALSE	5	1	5	1	FALSE	FALSE
loop_18306	FALSE	5	1	5	1	FALSE	FALSE
loop_18307	FALSE	3	3	3	3	TRUE	TRUE
loop_18308	FALSE	3	3	3	3	TRUE	TRUE
loop_18309	FALSE	4	3	4	3	FALSE	FALSE
loop_18310	FALSE	5	1	5	1	FALSE	FALSE
loop_18311	FALSE	3	3	3	3	TRUE	TRUE
loop_18312	TRUE	3	3	5	3	TRUE	FALSE
loop_18313	TRUE	5	1	3	3	FALSE	TRUE
loop_18314	FALSE	2	3	2	3	FALSE	FALSE
loop_18315	FALSE	3	1	3	1	FALSE	FALSE
loop_18316	FALSE	3	3	3	3	TRUE	TRUE
loop_18317	TRUE	4	2	4	3	FALSE	FALSE
loop_18318	FALSE	3	3	3	3	TRUE	TRUE
loop_18319	TRUE	3	3	3	4	TRUE	FALSE
loop_18320	TRUE	5	1	3	3	FALSE	TRUE
loop_18321	TRUE	1	3	1	2	FALSE	FALSE
loop_18322	FALSE	3	3	3	3	TRUE	TRUE
loop_18323	FALSE	3	3	3	3	TRUE	TRUE
loop_18324	FALSE	3	3	3	3	TRUE	TRUE
loop_18325	FALSE	3	3	3	3	TRUE	TRUE
loop_18326	TRUE	3	3	3	5	TRUE	FALSE
loop_18327	FALSE	3	3	3	3	TRUE	TRUE
loop_18328	FALSE	3	3	3	3	TRUE	TRUE
loop_18329	FALSE	5	1	5	1	FALSE	FALSE
loop_18330	FALSE	3	3	3	3	TRUE	TRUE
loop_18331	FALSE	3	3	3	3	TRUE	TRUE
loop_18332	TRUE	4	1	1	3	FALSE	FALSE
loop_18333	FALSE	2	3	2	3	FALSE	FALSE
loop_18334	FALSE	5	1	5	1	FALSE	FALSE
loop_18335	FALSE	3	3	3	3	TRUE	TRUE
loop_18336	FALSE	4	2	4	2	FALSE	FALSE
loop_18337	FALSE	3	3	3	3	TRUE	TRUE
loop_18338	FALSE	3	3	3	3	TRUE	TRUE
